12,1,1.module.1.0,[3 0 0 0],29.0,-99.0,47.18,4.0
12,2,1.module.1.0,[6 0 1 0],122.0,-6.0,42.49,4.689999999999998
8,3,1.module.0.0,[2 2 0 1],48.0,-80.0,40.7,1.7899999999999991
12,4,1.module.1.0,[2 0 1 2],99.0,-29.0,36.14,4.560000000000002
8,5,1.module.0.0,[0 2 2 2],-112.0,16.0,30.68,5.460000000000001
12,6,1.module.1.0,[3 0 0 1],125.0,-3.0,26.42,4.259999999999998
22,7,2.module.0.0,[5 2 1 1],-122.0,6.0,23.99,2.4300000000000033
12,8,1.module.1.0,[0 0 1 1],-51.0,77.0,20.43,3.5599999999999987
2,9,0.0,[2 0 2 0],-38.0,90.0,18.39,2.039999999999999
46,10,5.module.2.0,[1 0 1 1],-91.0,37.0,17.3,1.0899999999999999
57,11,6.module.1.0,[14 15  0  0],-31.0,97.0,16.82,0.4800000000000004
46,12,5.module.2.0,[1 0 2 1],-45.0,83.0,16.09,0.7300000000000004
8,13,1.module.0.0,[5 2 1 2],100.0,-28.0,15.18,0.9100000000000001
46,14,5.module.2.0,[1 0 1 0],-29.0,99.0,14.56,0.6199999999999992
22,15,2.module.0.0,[5 2 1 0],-122.0,6.0,13.43,1.1300000000000008
12,16,1.module.1.0,[6 0 2 0],88.0,-40.0,12.5,0.9299999999999997
2,17,0.0,[0 0 2 0],123.0,-5.0,12.08,0.41999999999999993
22,18,2.module.0.0,[4 2 2 0],95.0,-33.0,11.79,0.2900000000000009
30,19,2.module.2.0,[5 0 1 2],55.0,-73.0,11.81,-0.02000000000000135
42,20,5.module.1.0,[12 15  2  1],-45.0,83.0,11.52,0.2900000000000009
38,21,5.module.0.0,[12  2  0  2],-112.0,16.0,11.51,0.009999999999999787
42,22,5.module.1.0,[12 12  0  1],-7.0,121.0,11.37,0.14000000000000057
38,23,5.module.0.0,[12  2  1  1],-45.0,83.0,11.21,0.15999999999999837
38,24,5.module.0.0,[12  4  2  2],-46.0,82.0,11.15,0.0600000000000005
46,25,5.module.2.0,[1 5 0 0],80.0,-48.0,11.21,-0.0600000000000005
38,26,5.module.0.0,[15  2  0  2],-65.0,63.0,10.73,0.4800000000000004
