12,1,1.module.1.0,[5 0 2 1],123.0,-5.0,52.26,2.190000000000005
8,2,1.module.0.0,[6 2 1 0],60.0,-68.0,49.71,2.549999999999997
12,3,1.module.1.0,[5 0 2 0],96.0,-32.0,47.13,2.5799999999999983
2,4,0.0,[4 0 2 1],-114.0,14.0,46.25,0.8800000000000026
12,5,1.module.1.0,[5 0 0 2],100.0,-28.0,44.3,1.9500000000000028
2,6,0.0,[4 1 1 1],-127.0,1.0,41.0,3.299999999999997
8,7,1.module.0.0,[6 2 1 1],120.0,-8.0,36.9,4.100000000000001
12,8,1.module.1.0,[2 0 2 0],75.0,-53.0,35.03,1.8699999999999974
26,9,2.module.1.0,[7 6 0 0],111.0,-17.0,32.56,2.469999999999999
22,10,2.module.0.0,[4 2 0 1],-15.0,113.0,29.16,3.400000000000002
22,11,2.module.0.0,[4 2 0 2],-31.0,97.0,25.93,3.2300000000000004
8,12,1.module.0.0,[0 2 2 2],-62.0,66.0,22.59,3.34
12,13,1.module.1.0,[2 0 2 1],87.0,-41.0,20.32,2.2699999999999996
38,14,5.module.0.0,[5 2 0 2],32.0,-96.0,18.45,1.870000000000001
26,15,2.module.1.0,[7 4 0 1],87.0,-41.0,17.16,1.2899999999999991
12,16,1.module.1.0,[4 0 1 1],79.0,-49.0,15.85,1.3100000000000005
8,17,1.module.0.0,[0 2 2 1],-124.0,4.0,13.58,2.2699999999999996
12,18,1.module.1.0,[1 0 0 1],86.0,-42.0,12.23,1.3499999999999996
12,19,1.module.1.0,[4 0 1 2],101.0,-27.0,11.45,0.7800000000000011
2,20,0.0,[2 0 2 2],-16.0,112.0,11.31,0.1399999999999988
8,21,1.module.0.0,[0 1 2 2],-107.0,21.0,10.94,0.370000000000001
