2,1,0.0,[7 0 0 1],-23.0,105.0,55.16,-0.03999999999999915
12,2,1.module.1.0,[5 3 0 1],124.0,-4.0,49.79,5.369999999999997
12,3,1.module.1.0,[5 3 1 1],62.0,-66.0,41.63,8.159999999999997
12,4,1.module.1.0,[6 3 2 0],-96.0,32.0,34.58,7.050000000000004
8,5,1.module.0.0,[4 1 1 2],-55.0,73.0,29.65,4.93
16,6,1.module.2.0,[7 6 2 1],-6.0,122.0,24.96,4.689999999999998
16,7,1.module.2.0,[7 3 2 0],-2.0,126.0,20.92,4.039999999999999
30,8,2.module.2.0,[7 1 2 2],-60.0,68.0,17.84,3.080000000000002
12,9,1.module.1.0,[0 3 1 2],122.0,-6.0,14.57,3.2699999999999996
38,10,5.module.0.0,[4 7 0 2],18.0,-110.0,12.98,1.5899999999999999
30,11,2.module.2.0,[7 1 2 1],-4.0,124.0,11.51,1.4700000000000006
12,12,1.module.1.0,[6 3 1 0],-109.0,19.0,10.45,1.0600000000000005
