top-1 output,BFA iteration
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
3,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
4,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
4,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
7,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
3,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
8,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
9,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
9,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
0,9
5,9
0,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
7,9
5,9
5,9
5,9
5,9
0,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
7,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
1,9
5,9
5,9
5,9
0,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
