2,1,features.0,[9 2 2 1],109.0,-19.0,77.52,-0.009999999999990905
2,2,features.0,[9 1 2 1],120.0,-8.0,77.45,0.06999999999999318
8,3,features.6,[9 9 2 2],48.0,-80.0,77.43,0.01999999999999602
8,4,features.6,[9 9 1 0],56.0,-72.0,77.18,0.25
2,5,features.0,[2 2 2 0],3.0,-125.0,77.09,0.09000000000000341
2,6,features.0,[2 2 1 0],123.0,-5.0,76.97,0.12000000000000455
2,7,features.0,[7 0 1 2],-124.0,4.0,76.64,0.3299999999999983
2,8,features.0,[2 1 1 0],114.0,-14.0,76.39,0.25
2,9,features.0,[31  0  0  2],-125.0,3.0,75.87,0.519999999999996
2,10,features.0,[9 1 1 1],125.0,-3.0,75.5,0.37000000000000455
2,11,features.0,[15  1  2  2],18.0,-110.0,74.36,1.1400000000000006
2,12,features.0,[15  0  2  2],96.0,-32.0,73.14,1.2199999999999989
2,13,features.0,[15  1  2  1],16.0,-112.0,71.61,1.5300000000000011
2,14,features.0,[15  0  2  1],40.0,-88.0,70.54,1.0699999999999932
8,15,features.6,[21 22  2  0],-7.0,121.0,69.42,1.1200000000000045
8,16,features.6,[21 22  1  2],-25.0,103.0,68.24,1.1800000000000068
2,17,features.0,[15  1  2  0],121.0,-7.0,66.48,1.759999999999991
8,18,features.6,[21 22  0  2],-26.0,102.0,65.1,1.3800000000000097
4,19,features.2,[22 15  2  1],-70.0,58.0,63.13,1.9699999999999918
8,20,features.6,[21 22  0  0],-69.0,59.0,61.54,1.5900000000000034
2,21,features.0,[15  0  2  0],102.0,-26.0,59.14,2.3999999999999986
8,22,features.6,[27 22  2  0],-1.0,127.0,57.09,2.049999999999997
4,23,features.2,[22 15  1  0],-26.0,102.0,53.93,3.1600000000000037
8,24,features.6,[27 22  1  0],-70.0,58.0,51.72,2.210000000000001
8,25,features.6,[27 22  0  1],-57.0,71.0,49.86,1.8599999999999994
8,26,features.6,[27 22  0  0],-115.0,13.0,48.16,1.7000000000000028
2,27,features.0,[15  1  1  0],126.0,-2.0,45.19,2.969999999999999
2,28,features.0,[15  0  1  0],116.0,-12.0,42.84,2.3499999999999943
4,29,features.2,[22  9  1  2],-18.0,110.0,40.68,2.1600000000000037
4,30,features.2,[22  9  2  0],-68.0,60.0,38.94,1.740000000000002
