2,1,features.0,[30  2  2  2],122.0,-6.0,75.54,-0.030000000000001137
2,2,features.0,[17  2  2  2],-34.0,94.0,75.35,0.19000000000001194
2,3,features.0,[17  2  1  2],-116.0,12.0,75.11,0.23999999999999488
2,4,features.0,[17  2  2  1],-123.0,5.0,74.92,0.18999999999999773
2,5,features.0,[17  2  1  1],-122.0,6.0,74.72,0.20000000000000284
2,6,features.0,[17  2  2  0],-74.0,54.0,74.51,0.20999999999999375
2,7,features.0,[17  2  1  0],-114.0,14.0,74.04,0.46999999999999886
2,8,features.0,[17  2  0  1],-111.0,17.0,73.23,0.8100000000000023
2,9,features.0,[17  2  0  0],-80.0,48.0,72.53,0.7000000000000028
2,10,features.0,[17  0  1  2],-118.0,10.0,71.91,0.6200000000000045
2,11,features.0,[17  0  2  1],-112.0,16.0,71.18,0.7299999999999898
4,12,features.2,[10 17  2  0],-121.0,7.0,70.36,0.8200000000000074
4,13,features.2,[10 17  1  0],-23.0,105.0,69.69,0.6700000000000017
2,14,features.0,[17  0  2  0],-94.0,34.0,68.91,0.7800000000000011
4,15,features.2,[10 17  0  1],-61.0,67.0,68.12,0.789999999999992
4,16,features.2,[10 17  0  0],-98.0,30.0,66.95,1.1700000000000017
2,17,features.0,[17  0  0  1],-97.0,31.0,66.0,0.9500000000000028
2,18,features.0,[17  0  0  2],-111.0,17.0,65.04,0.9599999999999937
2,19,features.0,[17  0  0  0],-126.0,2.0,64.34,0.7000000000000028
2,20,features.0,[17  2  1  1],6.0,70.0,63.85,0.490000000000002
2,21,features.0,[17  2  1  2],12.0,76.0,63.23,0.6200000000000045
4,22,features.2,[10 17  2  1],11.0,75.0,62.68,0.5499999999999972
4,23,features.2,[10 17  2  0],7.0,71.0,62.2,0.4799999999999969
4,24,features.2,[21 17  1  1],-106.0,22.0,61.61,0.5900000000000034
4,25,features.2,[21 17  0  1],-89.0,39.0,60.97,0.6400000000000006
4,26,features.2,[21 17  2  1],-111.0,17.0,60.25,0.7199999999999989
4,27,features.2,[21 17  2  2],-36.0,92.0,59.45,0.7999999999999972
10,28,features.8,[19  9  2  2],-76.0,52.0,59.17,0.28000000000000114
10,29,features.8,[20  9  2  1],-37.0,91.0,58.85,0.3200000000000003
2,30,features.0,[17  2  1  0],14.0,78.0,58.39,0.46000000000000085
