--- Evaluation Results ---
test acc on clean examples (%): 87.610
test acc on FGM adversarial examples (%): 23.130
test acc on PGD adversarial examples (%): 11.140

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.22687714	4	0.21186917	2	0.23196931
0	0	0.229614	9	0.15588972	9	0.2319693
6	6	0.23196913	2	0.23159085	2	0.23196927
9	9	0.23191136	8	0.2197342	0	0.23196931
5	7	0.21469589	5	0.1466683	5	0.23196931
1	1	0.23196931	1	0.22597636	9	0.2319693
7	7	0.23196927	6	0.18561284	2	0.23196931
0	0	0.22287364	6	0.23031092	6	0.23196927
3	5	0.16395666	6	0.21048103	3	0.23196931
2	4	0.21853775	2	0.23196931	2	0.23196931
7	7	0.23196931	7	0.23196931	7	0.23196924
2	2	0.23196931	2	0.23006228	4	0.23196895
7	7	0.23196849	7	0.14558598	0	0.2319692
9	9	0.23196717	1	0.1681101	1	0.23196931
6	3	0.19963275	6	0.23177086	7	0.23196931
8	8	0.23008086	0	0.1544137	2	0.23196921
8	8	0.22788899	0	0.23116893	0	0.23196927
8	8	0.23180123	2	0.20505223	0	0.23196931
7	7	0.23196931	7	0.2317715	4	0.23196931
9	9	0.23131141	6	0.17193955	1	0.2319692
4	4	0.23188406	4	0.15499264	2	0.23196927
2	6	0.20803025	5	0.23158099	5	0.23196931
3	3	0.22906171	7	0.23159996	7	0.23196931
5	5	0.23195513	7	0.21514809	7	0.23196931
0	0	0.23088086	3	0.22606294	3	0.23196931
0	4	0.18396367	0	0.1441297	2	0.23196931
2	2	0.22682735	6	0.23196547	6	0.23196931
8	8	0.22256027	0	0.21335095	0	0.23196927
1	1	0.23196292	9	0.16687635	9	0.2319693
8	8	0.2260026	9	0.22107565	9	0.2319693
2	2	0.22530016	6	0.23196867	6	0.23196931
0	0	0.22977088	8	0.184876	8	0.2319693
7	7	0.23181006	4	0.22786969	4	0.23196931
2	2	0.19732115	6	0.22933114	6	0.23196931
0	0	0.23196615	0	0.20124441	8	0.2319693
0	0	0.19705474	2	0.23195477	2	0.23196931
9	9	0.2319693	9	0.23195048	1	0.23196924
1	1	0.23196927	9	0.2318962	9	0.2319693
0	0	0.21191563	9	0.23196782	9	0.2319693
5	2	0.1674501	6	0.17462885	5	0.23196931
1	1	0.23196924	2	0.13904445	9	0.23196921
5	5	0.17722724	3	0.23196562	3	0.23196931
0	0	0.23016314	2	0.20678689	2	0.2319691
3	3	0.21744294	5	0.22280033	5	0.23196931
5	5	0.22318642	3	0.17256679	1	0.23196927
0	0	0.2319691	4	0.231872	4	0.23196931
2	2	0.21862131	4	0.2275068	4	0.23196931
0	0	0.23187196	6	0.22884427	6	0.23196931
5	3	0.17064711	2	0.2296799	2	0.23196931
3	6	0.22616048	3	0.15867792	3	0.23196931
7	7	0.22193837	5	0.23195869	5	0.23196931
4	4	0.23196173	2	0.23165517	2	0.23196931
1	1	0.23196931	1	0.23196618	1	0.23196931
4	4	0.23196344	4	0.13379413	0	0.23196927
2	2	0.2319692	3	0.13600229	5	0.2319687
5	3	0.21615323	5	0.23160096	5	0.23196913
1	1	0.23196892	3	0.12442702	6	0.23196931
5	5	0.2282072	4	0.16957617	2	0.23196931
2	2	0.2319597	3	0.22102728	3	0.23196913
0	0	0.22718133	8	0.23153324	8	0.23196927
7	7	0.23196931	7	0.23196898	4	0.23055203
2	2	0.23196177	3	0.22797254	3	0.23196901
2	2	0.23195474	4	0.22841407	4	0.23196931
1	1	0.23196726	9	0.2319617	9	0.2319693
8	8	0.2318075	9	0.23187903	9	0.2319693
5	5	0.18673167	4	0.17774236	8	0.2319693
3	3	0.17928785	6	0.20923164	5	0.23196931
5	5	0.2319692	3	0.22148173	3	0.2319692
3	5	0.22082913	6	0.23180982	3	0.23196906
0	0	0.22531971	9	0.23183976	9	0.23196878
6	6	0.19583917	7	0.20482416	5	0.23196931
1	1	0.14975177	5	0.19806695	5	0.23196931
5	5	0.23015502	3	0.2263698	3	0.23196927
2	2	0.23196839	5	0.22727095	5	0.23196931
8	8	0.23128931	0	0.23176675	0	0.23196931
2	3	0.1441839	4	0.20559318	4	0.23196931
5	5	0.23196931	5	0.231965	3	0.23196927
3	7	0.13028532	5	0.17495075	5	0.23196927
0	0	0.23195387	2	0.186003	2	0.23196931
8	8	0.22882225	8	0.1427209	0	0.23196931
8	0	0.21166053	8	0.17662828	8	0.2319693
8	8	0.23196903	8	0.1912044	0	0.23196927
6	6	0.23196931	6	0.23177125	4	0.23196931
5	5	0.23155914	7	0.20764592	7	0.23196931
8	8	0.23196885	0	0.22956467	0	0.23196931
1	1	0.23196875	9	0.23185337	9	0.2319693
9	9	0.2319693	9	0.2319693	9	0.2319693
8	8	0.2319693	8	0.23196827	8	0.2319693
1	1	0.23132771	9	0.23189965	9	0.2319693
3	2	0.15022832	6	0.23195499	6	0.23196931
6	6	0.23196921	8	0.12777661	3	0.2319692
0	0	0.22320426	5	0.22945714	5	0.23196927
8	8	0.23196895	4	0.14702639	0	0.23196927
7	7	0.23193476	2	0.20929521	5	0.23196931
5	5	0.23192227	3	0.1569735	7	0.23196931
3	3	0.2317277	2	0.14317095	5	0.23196931
1	1	0.2317114	3	0.1465529	9	0.2319693
8	8	0.23196301	0	0.19880159	0	0.23196931
1	1	0.23191932	9	0.2319693	9	0.2319693
4	5	0.14108239	2	0.17237893	2	0.23196931
