--- Evaluation Results ---
test acc on clean examples (%): 88.310
test acc on FGM adversarial examples (%): 13.330
test acc on PGD adversarial examples (%): 7.270

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.23175675	6	0.21353263	3	0.23196931
0	0	0.18859997	6	0.22179356	8	0.2319693
6	6	0.23196931	6	0.2280951	2	0.23196931
9	9	0.23196813	6	0.22781585	8	0.2319693
5	5	0.23192835	6	0.21365894	7	0.23196931
1	1	0.2319678	4	0.14271551	9	0.23196927
7	7	0.23196927	6	0.21945012	2	0.23196927
0	0	0.21499822	2	0.16615789	9	0.2319693
3	5	0.22006364	6	0.12484914	3	0.2319692
2	2	0.19507349	2	0.20243706	4	0.23196931
7	7	0.23196931	4	0.2081086	5	0.23196931
2	2	0.2319686	6	0.22723827	4	0.23196931
7	7	0.23196927	2	0.16331318	5	0.23196931
9	9	0.23196892	3	0.18061243	1	0.23196931
6	6	0.122128844	6	0.22610833	4	0.23196931
8	8	0.23168184	2	0.12918831	7	0.23196909
8	8	0.23196857	2	0.15686716	0	0.23196931
8	8	0.23180847	6	0.22600834	2	0.23196931
7	7	0.23196927	4	0.14864653	4	0.23196931
9	9	0.23196903	6	0.23196192	6	0.23196931
4	4	0.23196103	6	0.23178625	2	0.23196931
2	2	0.21473506	6	0.2312862	6	0.23196931
3	3	0.22482239	2	0.15095545	5	0.23196931
5	5	0.23196542	6	0.21978417	3	0.23196931
0	0	0.22239564	2	0.21671791	3	0.23196806
0	0	0.21824345	6	0.22733486	4	0.23196931
2	2	0.23194322	6	0.23196578	6	0.23196931
8	8	0.22771156	2	0.1692942	1	0.23196931
1	1	0.23196927	6	0.23136173	9	0.2319693
8	8	0.23196901	2	0.18031947	9	0.2319693
2	2	0.15999831	6	0.23094116	3	0.23196614
0	0	0.22998242	2	0.12007238	8	0.2319693
7	7	0.23093656	2	0.15488082	5	0.23196931
2	2	0.18218237	6	0.22841866	6	0.23196931
0	0	0.23196931	6	0.22795735	8	0.23169929
0	2	0.20349592	3	0.19940296	0	0.23196903
9	9	0.2319693	6	0.22596918	1	0.23196931
1	1	0.23196916	3	0.14151673	9	0.23196791
0	9	0.15897933	6	0.21284272	0	0.23196888
5	5	0.23195907	6	0.22940719	2	0.23196931
1	1	0.23196931	9	0.2280177	9	0.23196864
5	5	0.2318054	2	0.13855729	3	0.23196898
0	0	0.23165645	6	0.23132008	2	0.23196931
3	3	0.19525711	6	0.21611902	4	0.23196931
5	4	0.18993998	3	0.14656407	5	0.23196931
0	0	0.23195864	6	0.18310969	3	0.23196837
2	2	0.2314719	6	0.168683	3	0.23196931
0	0	0.23165691	6	0.19924815	6	0.23196685
5	5	0.23191491	6	0.18451297	3	0.23196931
3	3	0.18217759	6	0.23167549	2	0.23196931
7	7	0.23109066	6	0.22617173	5	0.23196931
4	4	0.23196551	6	0.17883354	2	0.23196931
1	1	0.23196931	9	0.1367261	9	0.2319693
4	4	0.23196916	2	0.2251059	2	0.23196736
2	2	0.23196927	6	0.20416434	6	0.23196931
5	3	0.19060248	2	0.19172885	5	0.23196931
1	1	0.23196927	2	0.19362028	9	0.2319693
5	5	0.1598427	6	0.1711925	2	0.2319692
2	2	0.23195715	6	0.21529739	6	0.23196931
0	0	0.23024932	6	0.14815147	8	0.2319693
7	7	0.23196931	4	0.21175621	7	0.23196931
2	2	0.23194136	6	0.22975032	4	0.23196931
2	2	0.23196845	6	0.23049332	5	0.23196931
1	1	0.23193884	6	0.23149313	9	0.2319693
8	8	0.23196924	6	0.16481662	9	0.2319693
5	5	0.23137607	6	0.18965389	0	0.23196931
3	3	0.1760197	6	0.20922332	5	0.23196931
5	5	0.23196931	6	0.17693833	5	0.23196931
3	5	0.21125492	6	0.1567456	3	0.23196924
0	0	0.21428598	6	0.13498291	9	0.2319693
6	6	0.23092484	6	0.2315038	2	0.23196931
1	1	0.23186865	2	0.17104478	4	0.23196931
5	5	0.23196657	6	0.21913646	3	0.23196916
2	2	0.23196778	6	0.23149537	4	0.23196931
8	8	0.22888283	6	0.18234915	0	0.23196931
2	5	0.17733078	6	0.22953464	2	0.23196931
5	5	0.23196931	6	0.22934823	3	0.23196931
3	5	0.22531524	4	0.19634283	4	0.23196927
0	0	0.23194566	6	0.23105264	2	0.23196931
8	8	0.16903958	6	0.15985416	0	0.23196931
8	8	0.22722343	4	0.21362142	0	0.23196901
8	8	0.2319693	2	0.124715574	9	0.23194063
6	6	0.23196931	6	0.22618158	4	0.23196931
5	5	0.22168921	6	0.23174563	7	0.23177356
8	8	0.23196891	6	0.18971932	0	0.23192714
1	1	0.23196931	9	0.23025751	9	0.2319693
9	9	0.2319693	2	0.14286394	1	0.23196931
8	8	0.2319693	6	0.19654562	6	0.23196931
1	1	0.23196863	2	0.17737001	9	0.2319693
3	2	0.22123791	6	0.23011287	6	0.23196931
6	6	0.2319692	6	0.22633187	3	0.23196824
0	9	0.14862016	6	0.22607161	0	0.23196931
8	8	0.23196916	6	0.17753835	0	0.2319692
7	7	0.23195505	4	0.19154963	5	0.23196931
5	5	0.23175383	2	0.173063	3	0.23196931
3	3	0.23113514	6	0.20426503	5	0.23196931
1	1	0.23196909	2	0.19924594	6	0.23196931
8	8	0.2319693	1	0.2003024	1	0.23196931
1	1	0.23179574	6	0.2319678	9	0.2319693
4	7	0.23147172	6	0.14806119	2	0.23196931
