--- Evaluation Results ---
test acc on clean examples (%): 87.880
test acc on FGM adversarial examples (%): 10.350
test acc on PGD adversarial examples (%): 6.650

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.23176166	6	0.20541206	3	0.23196931
0	0	0.20766398	6	0.17811881	2	0.23196931
6	6	0.2319691	6	0.22478908	4	0.23196931
9	9	0.23168296	6	0.16545512	6	0.23196931
5	7	0.20752738	6	0.22979562	5	0.23196931
1	1	0.23196931	6	0.20625617	9	0.2319693
7	7	0.23196717	6	0.23109378	6	0.23196931
0	0	0.23194802	6	0.22341456	8	0.2319693
3	5	0.22998129	2	0.17864856	4	0.23196931
2	2	0.2245866	6	0.20264015	4	0.23196913
7	7	0.23196931	6	0.17145148	5	0.23175196
2	2	0.23196931	6	0.17719272	6	0.23196931
7	7	0.23196757	6	0.22900538	5	0.23196931
9	9	0.23176679	6	0.22810785	3	0.23196931
6	6	0.11724552	6	0.22269453	5	0.23196931
8	8	0.23171468	6	0.14998099	7	0.23196931
8	8	0.18889222	6	0.16285755	2	0.23196931
8	8	0.2314609	6	0.22945344	4	0.23196931
7	7	0.23196931	4	0.14517292	4	0.23196931
9	1	0.17129312	6	0.22859971	9	0.2319693
4	4	0.23196885	6	0.23068799	6	0.23196931
2	2	0.23037288	2	0.14730781	6	0.23196931
3	3	0.21873336	2	0.21107265	7	0.23196931
5	5	0.2277968	4	0.16470012	7	0.23196931
0	0	0.22814158	6	0.22977887	7	0.23196931
0	0	0.23090447	6	0.22228241	8	0.2319693
2	2	0.23185247	4	0.18422663	6	0.23196931
8	8	0.22220291	6	0.23069218	0	0.23196931
1	1	0.23193042	6	0.22693366	0	0.23196796
8	8	0.23195611	6	0.20139718	4	0.23196931
2	2	0.23161787	6	0.23158881	6	0.23196931
0	0	0.23157524	2	0.16068932	8	0.2319693
7	7	0.2274593	2	0.18019173	3	0.23196927
2	2	0.1399438	6	0.22939354	6	0.23196931
0	0	0.23191196	6	0.21182892	2	0.23196931
0	0	0.14742568	6	0.15226023	2	0.23196931
9	9	0.2319693	6	0.23188445	1	0.23196931
1	1	0.23196931	6	0.23179066	9	0.2319693
0	0	0.23169294	6	0.23094516	9	0.2319693
5	5	0.17013974	6	0.22307833	6	0.23196927
1	1	0.23196913	6	0.16920537	2	0.23196931
5	5	0.23196891	6	0.22523294	3	0.23196931
0	0	0.23194297	6	0.20219217	2	0.23196931
3	3	0.18500863	6	0.22355135	5	0.23196931
5	5	0.20647076	6	0.17073166	3	0.23196931
0	0	0.23196924	6	0.21762376	3	0.23196931
2	2	0.22943375	6	0.22814314	3	0.23196916
0	0	0.2301821	6	0.15854706	6	0.23196931
5	5	0.23170021	2	0.15796864	6	0.23196828
3	2	0.19594365	6	0.22765768	6	0.23196931
7	7	0.23136646	6	0.20044312	5	0.2319668
4	4	0.23167303	6	0.19606687	7	0.23196873
1	1	0.23196931	2	0.18400174	9	0.2319655
4	4	0.23196608	6	0.18218997	2	0.23196931
2	2	0.23196927	6	0.22885743	4	0.23196931
5	5	0.22586164	6	0.23051667	3	0.23196931
1	1	0.23196931	6	0.2290672	3	0.23196931
5	5	0.21442062	6	0.21021895	4	0.23187737
2	2	0.23193076	2	0.1659301	3	0.23196931
0	0	0.23190188	6	0.22612354	8	0.2319693
7	7	0.23196931	6	0.14593033	5	0.2319601
2	2	0.23196788	4	0.14256264	3	0.23196931
2	2	0.23196764	6	0.19797704	4	0.23196931
1	1	0.23196931	6	0.22438903	9	0.2319693
8	8	0.23193738	6	0.20715752	6	0.23196931
5	5	0.15016358	6	0.16622402	4	0.23196931
3	3	0.16259833	2	0.14936529	4	0.23194356
5	5	0.2319677	6	0.22575404	7	0.23196931
3	5	0.21214764	6	0.22262481	6	0.23196906
0	0	0.23196693	2	0.18280955	9	0.23196878
6	6	0.22788057	4	0.17036043	5	0.2319692
1	1	0.2141493	6	0.22611903	4	0.23196931
5	5	0.23196931	6	0.22445703	3	0.23196931
2	2	0.22980413	6	0.22828594	5	0.23196931
8	8	0.2314856	6	0.20440958	4	0.23196931
2	3	0.15008718	4	0.17234895	4	0.23196931
5	5	0.23196931	6	0.20764266	3	0.2319553
3	2	0.18061328	6	0.22207844	3	0.23196931
0	0	0.23196927	6	0.20829746	2	0.23196931
8	8	0.22617953	6	0.16622542	0	0.23196931
8	8	0.18833053	6	0.20068474	6	0.23196931
8	8	0.2319693	6	0.19867586	0	0.23196927
6	6	0.2319692	6	0.22820213	3	0.23196931
5	5	0.23135959	6	0.23081619	6	0.23196931
8	8	0.23195085	6	0.23064823	4	0.23196931
1	1	0.23196404	6	0.23175079	6	0.23196931
9	9	0.23196921	6	0.20138739	3	0.23196931
8	8	0.23196903	4	0.13395235	2	0.23196927
1	1	0.23194818	2	0.15918195	9	0.2319693
3	6	0.18045606	6	0.23168641	2	0.23196931
6	6	0.23195	6	0.21795252	2	0.23196931
0	0	0.23140334	6	0.22942604	1	0.23196931
8	8	0.23195647	6	0.23061287	4	0.23196931
7	7	0.216136	6	0.23039028	5	0.23196931
5	5	0.23017494	6	0.21498501	7	0.23196878
3	3	0.23195502	6	0.15305105	4	0.23196931
1	1	0.23177107	6	0.17104377	4	0.23196931
8	8	0.23196909	6	0.21625784	1	0.23196931
1	1	0.23195869	6	0.22974162	9	0.2319693
4	7	0.20250653	6	0.2244458	3	0.23196931
