--- Evaluation Results ---
test acc on clean examples (%): 87.600
test acc on FGM adversarial examples (%): 12.920
test acc on PGD adversarial examples (%): 8.330

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.23196355	6	0.20930912	2	0.23196931
0	0	0.23083341	9	0.13999109	1	0.23196931
6	6	0.23182243	2	0.22438714	2	0.23196931
9	9	0.23188959	6	0.22002412	8	0.2319693
5	5	0.23174036	2	0.14637226	7	0.23196931
1	1	0.23196931	6	0.22521552	9	0.2319693
7	7	0.23196931	2	0.16395356	5	0.23196931
0	0	0.23074955	3	0.15249747	8	0.2319693
3	5	0.15078689	2	0.22714713	3	0.23196931
2	2	0.22246099	2	0.21742915	4	0.23196931
7	7	0.23196927	2	0.1382577	5	0.23196903
2	2	0.23196931	6	0.21475951	0	0.23196931
7	7	0.23196931	2	0.158323	5	0.23196931
9	9	0.2319693	9	0.1564795	1	0.23196931
6	2	0.23129046	3	0.22515324	5	0.23196927
8	8	0.23158666	9	0.21589306	0	0.23196931
8	8	0.16002336	2	0.17260963	0	0.23196931
8	8	0.23196413	2	0.1721408	0	0.23196931
7	7	0.23196931	2	0.1919708	5	0.23196931
9	9	0.23173998	6	0.17609625	8	0.2319693
4	4	0.23087105	6	0.228789	2	0.23196931
2	2	0.20576324	6	0.2225941	5	0.23196913
3	3	0.23146303	3	0.17733881	9	0.2319693
5	5	0.23187783	2	0.22503574	3	0.23196931
0	0	0.14260943	2	0.15766908	5	0.23196931
0	0	0.23032023	6	0.19460906	8	0.2319693
2	2	0.23196565	2	0.20742498	6	0.23196931
8	8	0.2315972	2	0.19972523	0	0.23196931
1	1	0.23196924	2	0.22802472	8	0.2319693
8	8	0.23196746	2	0.22142789	9	0.2319693
2	2	0.23196451	9	0.16172071	6	0.23196931
0	0	0.23195064	6	0.21062417	8	0.2319693
7	7	0.23164146	6	0.17231722	5	0.23196931
2	2	0.23196092	6	0.22621386	6	0.23196931
0	0	0.23196359	6	0.14147992	2	0.23196931
0	0	0.1533919	2	0.17981291	2	0.23196931
9	9	0.23196883	2	0.18623231	1	0.23196931
1	1	0.23196778	3	0.12446357	9	0.2319693
0	0	0.21714015	6	0.21744534	7	0.23196931
5	5	0.14597148	2	0.20581254	2	0.23196931
1	1	0.23196653	6	0.17269644	9	0.2319693
5	5	0.2319678	2	0.20235947	3	0.23196931
0	0	0.22898827	6	0.16356759	8	0.2319693
3	3	0.22128023	2	0.1548408	6	0.23196931
5	5	0.22658657	3	0.1594931	3	0.23196931
0	0	0.23196924	3	0.14742897	3	0.23196931
2	2	0.2223166	3	0.17823327	6	0.23196931
0	0	0.23068452	6	0.188379	2	0.23196931
5	5	0.21843132	6	0.1819999	3	0.23196931
3	3	0.21853784	6	0.20921288	6	0.23196931
7	7	0.23181035	6	0.19636674	5	0.23196931
4	4	0.22906306	2	0.15120725	2	0.23196931
1	1	0.23196901	6	0.19973384	9	0.2319693
4	4	0.2319688	2	0.1572961	7	0.23196931
2	2	0.23196927	6	0.19023451	6	0.23196931
5	3	0.15578526	6	0.12649119	5	0.23196931
1	1	0.23194577	2	0.22960235	2	0.23196931
5	5	0.21541457	2	0.12642795	6	0.23196931
2	2	0.23130625	3	0.14350782	5	0.23196931
0	0	0.23193397	2	0.1529483	8	0.2319693
7	7	0.23196931	2	0.16108195	7	0.23183125
2	2	0.2319658	2	0.21122546	6	0.23196931
2	2	0.23188642	6	0.20860586	5	0.23196931
1	1	0.23196772	2	0.14377455	9	0.2319693
8	8	0.23196839	2	0.21313447	9	0.2319693
5	5	0.23038557	6	0.14440632	7	0.23196931
3	0	0.12833855	6	0.1494476	2	0.23196931
5	5	0.23196927	2	0.14900269	3	0.23196931
3	5	0.18456192	6	0.15306906	3	0.23196931
0	0	0.23065741	6	0.20298778	9	0.2319693
6	6	0.23172495	2	0.22636858	3	0.23196931
1	1	0.22908966	9	0.21464464	9	0.2319693
5	5	0.23196927	6	0.21999645	3	0.23196931
2	2	0.23196895	2	0.18353744	5	0.23196931
8	8	0.22959325	6	0.20532277	0	0.23196931
2	3	0.15557185	6	0.17687407	2	0.23196931
5	5	0.23196924	6	0.15709804	3	0.23196931
3	5	0.16873114	6	0.13663957	2	0.23196931
0	0	0.23196529	2	0.14636336	2	0.23196931
8	8	0.22566663	2	0.144989	0	0.23196931
8	8	0.23192991	6	0.23019023	0	0.23196931
8	8	0.2319693	2	0.16027425	0	0.23196931
6	6	0.23196636	6	0.14222378	3	0.23196931
5	5	0.230377	2	0.17530623	3	0.23196931
8	8	0.2319693	3	0.12806259	0	0.23196931
1	1	0.23196931	9	0.19487073	9	0.2319693
9	9	0.2319693	6	0.15306206	0	0.23196931
8	8	0.2319693	2	0.178766	3	0.23196931
1	1	0.22683316	3	0.14710507	9	0.2319693
3	2	0.23171736	6	0.16238949	6	0.23196931
6	6	0.23157743	2	0.17315896	3	0.23196931
0	1	0.16832519	9	0.19002248	0	0.23196931
8	8	0.2319693	8	0.15392663	0	0.23196931
7	7	0.23196921	2	0.1528065	5	0.23196931
5	5	0.22978403	3	0.202532	3	0.23196931
3	3	0.23096916	3	0.130688	5	0.23196931
1	1	0.22848387	2	0.17842337	8	0.2319693
8	8	0.2319693	6	0.1572772	0	0.23196931
1	1	0.23195949	2	0.15266801	9	0.2319693
4	7	0.2315652	3	0.20305339	3	0.23196931
