--- Evaluation Results ---
test acc on clean examples (%): 88.290
test acc on FGM adversarial examples (%): 22.620
test acc on PGD adversarial examples (%): 7.880

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.22946206	4	0.22149092	2	0.23195556
0	0	0.14731918	1	0.23024431	2	0.23196721
6	6	0.23196036	2	0.23192011	2	0.23196927
9	9	0.23188047	0	0.18886761	0	0.23196924
5	7	0.14111997	4	0.12650141	5	0.23196931
1	1	0.23196931	1	0.20069775	9	0.23196927
7	7	0.23196906	4	0.20904946	3	0.23196529
0	0	0.2271175	6	0.1666004	3	0.23196864
3	3	0.21426788	3	0.11734891	5	0.23196931
2	4	0.22672713	2	0.23196927	2	0.23196931
7	7	0.2319692	4	0.15630679	4	0.23196931
2	2	0.23196931	2	0.22567885	0	0.23193674
7	7	0.23196901	3	0.17906228	3	0.23196931
9	9	0.23151483	3	0.18106368	1	0.16626811
6	6	0.20322639	5	0.2208875	5	0.23196927
8	8	0.16470096	0	0.18438232	0	0.23196909
8	0	0.21111308	8	0.23195864	6	0.23196931
8	8	0.23161198	6	0.18944146	3	0.23196931
7	7	0.23196931	7	0.23196302	5	0.23196931
9	9	0.23122317	1	0.158794	1	0.23196763
4	4	0.23195197	6	0.2221571	2	0.2318322
2	2	0.20381458	6	0.22595496	6	0.23196927
3	3	0.22505744	5	0.16219918	5	0.23196849
5	5	0.22734521	7	0.14890863	7	0.23196931
0	0	0.1929246	5	0.21359766	5	0.23167592
0	0	0.20904167	6	0.23121667	6	0.23196931
2	2	0.1888214	6	0.23190136	6	0.23196931
8	8	0.22962637	0	0.2167093	0	0.2317931
1	1	0.231901	4	0.23121276	9	0.19407657
8	8	0.23196824	2	0.16269813	0	0.23196931
2	2	0.23196167	6	0.23163196	6	0.23195767
0	0	0.23133048	2	0.23050424	2	0.23196927
7	7	0.23117922	0	0.20732614	0	0.23196855
2	2	0.17679942	4	0.1738062	4	0.23196901
0	0	0.2319691	4	0.23196791	4	0.23196931
0	2	0.19073793	3	0.18673742	3	0.23196913
9	9	0.2319693	9	0.23196127	1	0.23196931
1	1	0.2319692	9	0.22965796	9	0.2319693
0	9	0.19672923	3	0.11923266	0	0.23196921
5	5	0.22641657	6	0.19700807	6	0.23196883
1	1	0.23196927	3	0.1390459	7	0.23196927
5	5	0.23196629	3	0.23192868	3	0.23196931
0	0	0.23189998	8	0.21969095	8	0.23192653
3	3	0.23117493	2	0.15010113	6	0.23196927
5	5	0.22860482	1	0.2289772	1	0.23196931
0	0	0.23180655	4	0.23196931	4	0.23196931
2	2	0.20555139	6	0.21228732	6	0.2319691
0	0	0.2319008	0	0.17331617	7	0.23196931
5	5	0.21565072	6	0.15295584	3	0.23196931
3	3	0.17859298	6	0.23163868	6	0.23196931
7	7	0.23195636	5	0.22290407	5	0.23196903
4	4	0.23196095	6	0.18391953	7	0.23196931
1	1	0.23196931	1	0.23125024	9	0.2319692
4	4	0.2319691	4	0.22871862	2	0.23196931
2	2	0.23196931	6	0.17778601	6	0.23196732
5	5	0.16124405	3	0.23195608	3	0.23196927
1	1	0.2319667	3	0.18108235	3	0.23196931
5	5	0.21494168	4	0.18406627	4	0.23196927
2	2	0.2319692	7	0.12917383	3	0.22267972
0	0	0.23190957	8	0.19021259	2	0.23196931
7	7	0.23196931	7	0.23196803	4	0.23196931
2	2	0.23196355	6	0.21360639	6	0.23196931
2	2	0.23176248	4	0.17500195	5	0.23196931
1	1	0.23196931	9	0.23109345	9	0.23196921
8	8	0.23185574	2	0.15743387	6	0.23196931
5	5	0.19876406	4	0.13119169	8	0.2319693
3	3	0.2173973	4	0.15061218	6	0.23196931
5	5	0.2319655	3	0.16695727	3	0.23196931
3	5	0.22774373	6	0.22569743	4	0.23196931
0	0	0.23043033	9	0.23145196	9	0.2319693
6	7	0.17168653	6	0.23192742	6	0.23196931
1	1	0.2316696	3	0.19488011	5	0.23196931
5	5	0.23183738	6	0.19783731	3	0.2317274
2	2	0.23186916	4	0.2265385	6	0.23189919
8	8	0.22010095	0	0.23178644	0	0.23196931
2	2	0.21450084	2	0.17144997	6	0.23196906
5	5	0.23196931	5	0.22414678	3	0.23196678
3	3	0.16259898	7	0.15803671	7	0.23196927
0	0	0.23196924	2	0.22946197	2	0.23196931
8	8	0.21646687	0	0.23160923	0	0.23196931
8	8	0.2318735	2	0.16805579	0	0.23196724
8	8	0.2319693	8	0.23193952	0	0.23196931
6	6	0.23196921	4	0.23173949	4	0.23196931
5	5	0.23163	6	0.1492295	4	0.23196216
8	8	0.23196292	4	0.22937314	0	0.23196931
1	1	0.23196931	1	0.23196931	1	0.23196931
9	9	0.2319693	1	0.13689291	6	0.23121452
8	8	0.23196927	6	0.2043506	6	0.23196931
1	1	0.23108523	9	0.20973451	9	0.2319693
3	2	0.14386009	3	0.166374	3	0.23191577
6	6	0.23196828	3	0.17918412	3	0.23196931
0	9	0.14041635	1	0.23103201	1	0.23196931
8	8	0.23196892	0	0.15902579	0	0.23171023
7	7	0.2319678	3	0.17338601	3	0.23196827
5	5	0.23180138	3	0.22667696	3	0.23196931
3	3	0.2318435	5	0.16320024	5	0.23196931
1	1	0.22809005	9	0.1794721	4	0.13458006
8	8	0.23196913	8	0.20530222	0	0.23196931
1	1	0.23175603	9	0.23196816	9	0.2319693
4	7	0.20936432	4	0.23196661	4	0.23196931
