2,1,features.0,[26  2  0  0],103.0,-25.0,80.48,0.009999999999990905
2,2,features.0,[26  1  0  0],105.0,-23.0,80.13,0.3500000000000085
2,3,features.0,[26  2  1  0],126.0,-2.0,79.71,0.4200000000000017
2,4,features.0,[26  2  0  2],38.0,-90.0,79.31,0.3999999999999915
2,5,features.0,[26  2  2  1],124.0,-4.0,78.76,0.5499999999999972
2,6,features.0,[26  2  2  0],115.0,-13.0,78.11,0.6500000000000057
4,7,features.2,[15 26  2  2],-22.0,106.0,77.49,0.6200000000000045
4,8,features.2,[15 26  1  1],-29.0,99.0,76.48,1.009999999999991
8,9,features.6,[47 15  1  0],-18.0,110.0,75.52,0.960000000000008
4,10,features.2,[15 26  0  0],-17.0,111.0,74.35,1.1700000000000017
8,11,features.6,[47 15  1  1],-67.0,61.0,73.08,1.269999999999996
8,12,features.6,[47 15  0  1],-73.0,55.0,71.74,1.3400000000000034
2,13,features.0,[26  1  2  1],113.0,-15.0,69.74,2.0
2,14,features.0,[26  1  2  0],105.0,-23.0,67.95,1.789999999999992
2,15,features.0,[26  1  1  0],124.0,-4.0,66.27,1.6800000000000068
8,16,features.6,[41 15  1  2],-27.0,101.0,64.71,1.5600000000000023
8,17,features.6,[41 15  2  2],-16.0,112.0,62.98,1.7299999999999969
4,18,features.2,[15 26  2  1],8.0,72.0,61.32,1.6599999999999966
4,19,features.2,[15 26  1  2],27.0,91.0,59.96,1.3599999999999994
2,20,features.0,[26  0  0  2],109.0,-19.0,57.94,2.020000000000003
4,21,features.2,[15 26  0  2],39.0,103.0,56.38,1.5599999999999952
8,22,features.6,[41 15  0  0],-16.0,112.0,54.96,1.4200000000000017
8,23,features.6,[47 15  1  1],61.0,125.0,53.4,1.5600000000000023
2,24,features.0,[26  0  2  1],12.0,-116.0,51.67,1.7299999999999969
2,25,features.0,[26  0  2  0],94.0,-34.0,49.85,1.8200000000000003
4,26,features.2,[15 26  0  1],15.0,79.0,48.26,1.5900000000000034
8,27,features.6,[47 15  2  1],38.0,102.0,46.73,1.5300000000000011
2,28,features.0,[26  0  1  0],125.0,-3.0,45.27,1.4599999999999937
4,29,features.2,[15 26  1  0],54.0,118.0,43.62,1.6500000000000057
2,30,features.0,[26  0  0  0],121.0,-7.0,42.11,1.509999999999998
