22,1,2.module.0.0,[5 6 1 0],-23.0,105.0,53.56,3.1999999999999957
26,2,2.module.1.0,[2 5 2 2],-22.0,106.0,45.82,7.740000000000002
22,3,2.module.0.0,[5 6 2 0],-115.0,13.0,35.43,10.39
22,4,2.module.0.0,[5 6 1 2],-104.0,24.0,27.09,8.34
12,5,1.module.1.0,[2 4 1 1],37.0,-91.0,21.4,5.690000000000001
8,6,1.module.0.0,[7 6 2 2],67.0,-61.0,16.12,5.279999999999998
26,7,2.module.1.0,[3 1 1 2],44.0,-84.0,15.09,1.0300000000000011
2,8,0.0,[0 0 0 0],12.0,-116.0,13.93,1.1600000000000001
26,9,2.module.1.0,[5 5 0 2],-2.0,126.0,12.34,1.5899999999999999
26,10,2.module.1.0,[5 5 2 2],-22.0,106.0,11.19,1.1500000000000004
12,11,1.module.1.0,[2 3 1 2],73.0,-55.0,10.66,0.5299999999999994
