22,1,2.module.0.0,[6 6 0 2],3.0,-125.0,55.95,0.8099999999999952
22,2,2.module.0.0,[3 6 2 1],108.0,-20.0,51.0,4.950000000000003
22,3,2.module.0.0,[3 6 1 0],68.0,-60.0,45.58,5.420000000000002
30,4,2.module.2.0,[5 2 1 1],-27.0,101.0,42.08,3.5
26,5,2.module.1.0,[2 0 2 0],-54.0,74.0,35.58,6.5
26,6,2.module.1.0,[2 0 1 0],-2.0,126.0,25.53,10.049999999999997
26,7,2.module.1.0,[2 0 0 1],-32.0,96.0,17.97,7.560000000000002
22,8,2.module.0.0,[4 6 0 1],33.0,-95.0,13.61,4.359999999999999
30,9,2.module.2.0,[6 2 1 1],30.0,-98.0,12.49,1.1199999999999992
57,10,6.module.1.0,[14 14  2  0],-19.0,109.0,11.33,1.1600000000000001
38,11,5.module.0.0,[9 7 0 1],-5.0,123.0,11.17,0.16000000000000014
2,12,0.0,[0 2 1 0],112.0,-16.0,10.98,0.1899999999999995
