2,1,features.0,[4 0 2 0],-17.0,111.0,77.1,2.969999999999999
2,2,features.0,[4 0 2 1],-14.0,114.0,74.48,2.6199999999999903
2,3,features.0,[11  1  2  2],38.0,-90.0,71.81,2.6700000000000017
2,4,features.0,[11  1  2  1],12.0,-116.0,67.85,3.960000000000008
2,5,features.0,[11  1  1  1],77.0,-51.0,62.93,4.919999999999995
4,6,features.2,[25 11  1  0],-14.0,114.0,58.12,4.810000000000002
2,7,features.0,[11  0  2  0],0.0,-128.0,53.51,4.609999999999999
4,8,features.2,[25 11  2  1],-3.0,125.0,47.3,6.210000000000001
2,9,features.0,[11  1  0  1],62.0,-66.0,41.61,5.689999999999998
4,10,features.2,[25 11  2  0],-1.0,127.0,36.99,4.619999999999997
8,11,features.6,[57 25  0  2],-5.0,123.0,34.94,2.0500000000000043
2,12,features.0,[11  1  1  2],56.0,-72.0,31.44,3.4999999999999964
4,13,features.2,[25 11  2  2],-6.0,122.0,29.0,2.4400000000000013
2,14,features.0,[11  1  1  0],35.0,-93.0,26.81,2.1900000000000013
2,15,features.0,[11  1  0  2],32.0,-96.0,25.11,1.6999999999999993
2,16,features.0,[11  1  0  0],40.0,-88.0,23.85,1.259999999999998
10,17,features.8,[19  9  1  1],-7.0,121.0,23.17,0.6799999999999997
4,18,features.2,[25 11  1  1],37.0,101.0,22.3,0.870000000000001
10,19,features.8,[19  9  1  2],-12.0,116.0,21.25,1.0500000000000007
2,20,features.0,[11  1  2  0],55.0,-73.0,20.27,0.9800000000000004
4,21,features.2,[25 11  0  1],39.0,103.0,19.51,0.759999999999998
10,22,features.8,[32  9  0  1],-1.0,127.0,18.82,0.6900000000000013
4,23,features.2,[25 11  0  0],12.0,76.0,18.25,0.5700000000000003
2,24,features.0,[11  2  2  0],6.0,-122.0,18.01,0.23999999999999844
4,25,features.2,[25 11  1  2],14.0,78.0,17.52,0.490000000000002
4,26,features.2,[18 11  2  1],-34.0,94.0,17.19,0.3299999999999983
10,27,features.8,[19  9  2  2],-17.0,111.0,16.33,0.860000000000003
10,28,features.8,[33  9  2  0],-4.0,124.0,15.95,0.379999999999999
10,29,features.8,[49  9  1  0],-14.0,114.0,15.46,0.48999999999999844
10,30,features.8,[51  9  2  1],-22.0,106.0,14.92,0.5400000000000009
