top-1 output,BFA iteration
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
3,14
3,14
5,14
7,14
3,14
3,14
5,14
7,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
3,14
3,14
5,14
7,14
3,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
7,14
3,14
5,14
3,14
5,14
5,14
5,14
8,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
7,14
7,14
5,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
7,14
5,14
5,14
5,14
7,14
5,14
3,14
7,14
5,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
7,14
3,14
5,14
5,14
3,14
5,14
3,14
3,14
2,14
3,14
5,14
3,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
7,14
7,14
5,14
5,14
5,14
5,14
5,14
8,14
5,14
5,14
7,14
5,14
3,14
5,14
0,14
7,14
3,14
5,14
5,14
3,14
3,14
5,14
3,14
5,14
7,14
3,14
5,14
7,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
7,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
0,14
5,14
5,14
8,14
8,14
3,14
7,14
5,14
5,14
0,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
7,14
5,14
5,14
3,14
5,14
5,14
5,14
7,14
5,14
7,14
7,14
7,14
5,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
3,14
3,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
7,14
7,14
5,14
3,14
3,14
7,14
5,14
5,14
5,14
3,14
7,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
7,14
3,14
5,14
5,14
1,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
8,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
0,14
3,14
8,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
3,14
5,14
5,14
7,14
3,14
3,14
3,14
3,14
3,14
3,14
7,14
5,14
5,14
3,14
7,14
5,14
5,14
5,14
5,14
7,14
3,14
7,14
3,14
5,14
7,14
3,14
5,14
5,14
5,14
3,14
3,14
3,14
5,14
5,14
7,14
3,14
3,14
3,14
5,14
7,14
8,14
3,14
5,14
5,14
5,14
7,14
5,14
3,14
3,14
3,14
5,14
5,14
7,14
7,14
5,14
5,14
5,14
7,14
5,14
7,14
5,14
0,14
5,14
7,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
0,14
5,14
3,14
5,14
5,14
5,14
5,14
3,14
3,14
7,14
5,14
5,14
5,14
7,14
5,14
7,14
5,14
5,14
3,14
5,14
3,14
3,14
5,14
3,14
5,14
5,14
3,14
3,14
5,14
3,14
5,14
5,14
7,14
7,14
5,14
4,14
5,14
5,14
7,14
5,14
5,14
5,14
7,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
7,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
3,14
5,14
7,14
7,14
5,14
5,14
8,14
5,14
7,14
3,14
5,14
7,14
3,14
3,14
5,14
0,14
7,14
3,14
5,14
5,14
3,14
7,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
7,14
7,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
7,14
0,14
5,14
7,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
8,14
5,14
5,14
7,14
0,14
5,14
5,14
5,14
3,14
5,14
3,14
5,14
3,14
5,14
3,14
3,14
3,14
3,14
5,14
5,14
7,14
5,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
3,14
5,14
7,14
8,14
5,14
3,14
1,14
3,14
3,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
7,14
3,14
5,14
5,14
3,14
5,14
3,14
5,14
5,14
3,14
5,14
3,14
5,14
3,14
5,14
5,14
7,14
5,14
8,14
5,14
5,14
7,14
5,14
5,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
3,14
5,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
3,14
5,14
7,14
3,14
3,14
7,14
5,14
5,14
3,14
5,14
3,14
5,14
3,14
5,14
5,14
7,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
7,14
5,14
3,14
5,14
7,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
3,14
5,14
7,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
5,14
5,14
3,14
3,14
5,14
3,14
3,14
5,14
5,14
3,14
3,14
3,14
5,14
5,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
3,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
7,14
7,14
3,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
1,14
3,14
5,14
7,14
5,14
3,14
5,14
3,14
7,14
1,14
5,14
3,14
7,14
3,14
7,14
5,14
3,14
3,14
7,14
3,14
5,14
3,14
5,14
8,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
8,14
5,14
1,14
0,14
7,14
5,14
5,14
5,14
3,14
3,14
7,14
7,14
5,14
3,14
3,14
5,14
5,14
3,14
1,14
5,14
3,14
5,14
5,14
7,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
0,14
5,14
4,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
3,14
3,14
7,14
7,14
3,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
3,14
3,14
3,14
5,14
7,14
5,14
5,14
5,14
5,14
7,14
5,14
5,14
3,14
0,14
3,14
5,14
7,14
7,14
3,14
5,14
7,14
3,14
5,14
5,14
7,14
5,14
7,14
3,14
3,14
3,14
5,14
5,14
3,14
5,14
2,14
3,14
3,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
5,14
3,14
3,14
3,14
5,14
5,14
5,14
7,14
7,14
7,14
3,14
7,14
5,14
0,14
5,14
5,14
3,14
3,14
5,14
5,14
7,14
7,14
3,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
3,14
5,14
3,14
7,14
5,14
5,14
3,14
5,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
7,14
5,14
7,14
3,14
5,14
5,14
5,14
7,14
3,14
5,14
3,14
7,14
5,14
5,14
3,14
3,14
8,14
5,14
5,14
8,14
5,14
7,14
7,14
3,14
7,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
7,14
5,14
3,14
5,14
5,14
5,14
5,14
0,14
5,14
7,14
5,14
3,14
5,14
8,14
3,14
8,14
5,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
7,14
5,14
7,14
3,14
5,14
3,14
5,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
9,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
3,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
3,14
7,14
5,14
5,14
7,14
3,14
5,14
5,14
5,14
3,14
3,14
3,14
5,14
5,14
5,14
7,14
5,14
7,14
5,14
5,14
3,14
7,14
7,14
5,14
3,14
5,14
5,14
5,14
3,14
3,14
5,14
7,14
3,14
5,14
3,14
5,14
7,14
5,14
3,14
3,14
5,14
3,14
5,14
3,14
7,14
3,14
8,14
3,14
5,14
5,14
5,14
5,14
7,14
5,14
3,14
5,14
5,14
7,14
5,14
3,14
1,14
5,14
3,14
3,14
5,14
3,14
8,14
5,14
3,14
7,14
5,14
5,14
3,14
5,14
5,14
7,14
5,14
5,14
3,14
5,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
3,14
4,14
5,14
3,14
5,14
3,14
7,14
5,14
7,14
5,14
3,14
5,14
3,14
2,14
8,14
3,14
5,14
3,14
7,14
3,14
3,14
3,14
3,14
7,14
0,14
3,14
5,14
5,14
5,14
7,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
0,14
3,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
7,14
3,14
3,14
5,14
5,14
5,14
5,14
7,14
3,14
7,14
1,14
7,14
5,14
7,14
3,14
3,14
5,14
5,14
7,14
3,14
7,14
8,14
5,14
3,14
3,14
7,14
5,14
5,14
7,14
7,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
7,14
5,14
7,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
3,14
7,14
7,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
7,14
5,14
3,14
3,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
7,14
5,14
7,14
5,14
5,14
5,14
5,14
7,14
5,14
5,14
3,14
3,14
5,14
3,14
3,14
7,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
3,14
7,14
5,14
5,14
3,14
5,14
3,14
3,14
7,14
5,14
5,14
7,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
3,14
0,14
7,14
3,14
3,14
8,14
3,14
3,14
5,14
3,14
5,14
5,14
1,14
5,14
3,14
3,14
5,14
5,14
5,14
7,14
5,14
5,14
7,14
7,14
5,14
3,14
3,14
3,14
5,14
7,14
5,14
3,14
9,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
3,14
5,14
7,14
5,14
7,14
7,14
5,14
3,14
5,14
3,14
5,14
7,14
5,14
5,14
7,14
5,14
7,14
7,14
7,14
0,14
5,14
7,14
5,14
5,14
7,14
3,14
0,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
9,14
3,14
7,14
5,14
5,14
1,14
5,14
7,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
7,14
7,14
5,14
3,14
3,14
5,14
3,14
5,14
2,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
7,14
5,14
3,14
5,14
7,14
5,14
1,14
5,14
5,14
5,14
3,14
7,14
7,14
5,14
7,14
5,14
7,14
7,14
5,14
3,14
3,14
5,14
3,14
3,14
8,14
3,14
5,14
5,14
3,14
3,14
5,14
7,14
3,14
5,14
3,14
5,14
7,14
5,14
3,14
5,14
5,14
3,14
8,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
9,14
5,14
5,14
5,14
3,14
5,14
5,14
7,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
3,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
7,14
5,14
7,14
5,14
3,14
3,14
5,14
5,14
3,14
3,14
3,14
3,14
0,14
3,14
5,14
3,14
5,14
5,14
7,14
5,14
3,14
7,14
5,14
3,14
3,14
5,14
7,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
7,14
5,14
5,14
7,14
7,14
3,14
5,14
3,14
7,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
8,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
3,14
5,14
7,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
3,14
3,14
5,14
8,14
3,14
3,14
5,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
7,14
5,14
3,14
3,14
5,14
5,14
7,14
5,14
5,14
5,14
3,14
4,14
5,14
1,14
5,14
7,14
5,14
2,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
7,14
7,14
5,14
5,14
7,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
8,14
5,14
5,14
7,14
7,14
5,14
5,14
7,14
3,14
7,14
5,14
5,14
3,14
5,14
7,14
3,14
7,14
5,14
3,14
3,14
5,14
3,14
3,14
5,14
3,14
3,14
5,14
3,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
7,14
5,14
3,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
7,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
7,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
3,14
3,14
5,14
5,14
5,14
7,14
3,14
5,14
3,14
5,14
3,14
3,14
7,14
3,14
5,14
5,14
3,14
5,14
3,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
7,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
3,14
5,14
7,14
5,14
5,14
5,14
2,14
5,14
7,14
5,14
5,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
5,14
3,14
7,14
3,14
3,14
5,14
5,14
3,14
7,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
1,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
3,14
3,14
7,14
3,14
3,14
3,14
7,14
3,14
5,14
5,14
3,14
3,14
5,14
5,14
5,14
3,14
5,14
3,14
3,14
7,14
7,14
9,14
3,14
5,14
3,14
3,14
7,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
7,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
5,14
5,14
3,14
3,14
5,14
7,14
7,14
5,14
5,14
5,14
7,14
5,14
5,14
5,14
3,14
3,14
5,14
7,14
3,14
5,14
3,14
5,14
5,14
7,14
5,14
3,14
5,14
3,14
7,14
5,14
3,14
3,14
7,14
7,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
7,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
3,14
7,14
3,14
3,14
5,14
5,14
3,14
8,14
8,14
3,14
5,14
5,14
3,14
5,14
3,14
5,14
0,14
3,14
5,14
0,14
3,14
5,14
5,14
7,14
7,14
5,14
3,14
3,14
5,14
3,14
5,14
5,14
2,14
3,14
7,14
3,14
3,14
7,14
5,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
7,14
5,14
3,14
3,14
7,14
3,14
8,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
7,14
9,14
5,14
0,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
7,14
3,14
5,14
9,14
5,14
5,14
5,14
5,14
7,14
3,14
5,14
5,14
5,14
5,14
5,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
8,14
5,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
5,14
3,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
3,14
5,14
3,14
5,14
7,14
5,14
5,14
7,14
5,14
5,14
5,14
5,14
3,14
7,14
5,14
5,14
5,14
3,14
7,14
3,14
5,14
3,14
7,14
5,14
5,14
3,14
7,14
9,14
3,14
5,14
5,14
5,14
5,14
5,14
3,14
3,14
5,14
5,14
3,14
5,14
5,14
3,14
5,14
5,14
