2,1,features.0,[14  2  0  1],-95.0,33.0,76.82,0.3400000000000034
2,2,features.0,[14  2  0  0],-25.0,103.0,76.64,0.1799999999999926
2,3,features.0,[14  2  2  0],-102.0,26.0,76.16,0.480000000000004
2,4,features.0,[14  2  0  2],-24.0,104.0,75.79,0.36999999999999034
2,5,features.0,[14  2  1  0],-99.0,29.0,74.87,0.9200000000000017
2,6,features.0,[14  2  1  1],-117.0,11.0,74.0,0.8700000000000045
2,7,features.0,[14  2  1  2],-97.0,31.0,73.0,1.0
2,8,features.0,[14  2  2  1],-123.0,5.0,71.95,1.0499999999999972
2,9,features.0,[14  2  2  2],-103.0,25.0,71.14,0.8100000000000023
2,10,features.0,[14  0  0  1],-120.0,8.0,70.24,0.9000000000000057
2,11,features.0,[14  0  0  0],-116.0,12.0,69.38,0.8599999999999994
2,12,features.0,[14  0  0  2],-116.0,12.0,68.64,0.7399999999999949
2,13,features.0,[14  0  1  0],-79.0,49.0,67.99,0.6500000000000057
2,14,features.0,[14  0  1  2],-105.0,23.0,67.24,0.75
2,15,features.0,[14  0  2  0],-76.0,52.0,66.5,0.7399999999999949
2,16,features.0,[14  0  2  2],-23.0,105.0,65.72,0.7800000000000011
4,17,features.2,[15 14  2  1],-116.0,12.0,65.14,0.5799999999999983
4,18,features.2,[15 14  2  2],-107.0,21.0,64.55,0.5900000000000034
4,19,features.2,[15 14  2  0],-123.0,5.0,64.07,0.480000000000004
4,20,features.2,[13 14  2  1],-110.0,18.0,63.6,0.46999999999999176
4,21,features.2,[13 14  2  2],-84.0,44.0,63.14,0.46000000000000085
4,22,features.2,[13 14  2  0],-103.0,25.0,62.73,0.4100000000000037
2,23,features.0,[14  0  0  1],8.0,72.0,62.39,0.3399999999999963
2,24,features.0,[14  2  0  1],33.0,97.0,62.01,0.38000000000000256
2,25,features.0,[14  2  1  1],11.0,75.0,61.65,0.35999999999999943
2,26,features.0,[14  0  0  2],12.0,76.0,61.28,0.36999999999999744
2,27,features.0,[14  0  0  0],12.0,76.0,60.92,0.35999999999999943
2,28,features.0,[14  0  1  0],49.0,113.0,60.63,0.28999999999999915
2,29,features.0,[14  0  1  2],23.0,87.0,60.35,0.28000000000000114
2,30,features.0,[14  0  2  1],59.0,123.0,60.12,0.23000000000000398
