--- Evaluation Results ---
test acc on clean examples (%): 82.590
test acc on FGM adversarial examples (%): 8.570
test acc on PGD adversarial examples (%): 9.380

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	2	0.12674673	2	0.17180851	3	0.23196931
0	1	0.148453	2	0.22976442	7	0.23196931
6	6	0.22932023	2	0.20010507	2	0.23196931
9	9	0.21040359	2	0.15845783	8	0.2319693
5	5	0.16688381	9	0.21594675	2	0.23196931
1	1	0.23167974	9	0.19446833	9	0.2319693
7	7	0.23195659	2	0.22473596	2	0.23196931
0	0	0.23182969	3	0.16351098	8	0.2319693
3	5	0.19798456	2	0.23106173	2	0.23196931
2	4	0.17075083	2	0.22968864	2	0.23196931
7	7	0.23196383	9	0.14617114	6	0.23196931
2	2	0.22439912	6	0.13875265	6	0.23196931
7	7	0.23172013	2	0.2186062	5	0.23196931
9	9	0.2317898	2	0.23191544	1	0.23196931
6	2	0.19679184	2	0.22639078	6	0.23196931
8	0	0.17593019	9	0.18830536	8	0.2319693
8	8	0.15557607	2	0.20561923	0	0.23196931
8	8	0.22097586	2	0.22579305	2	0.23196931
7	7	0.23180127	2	0.21014714	4	0.23196931
9	9	0.20006117	6	0.20580749	1	0.23196931
4	4	0.2284435	2	0.23016866	2	0.23196931
2	1	0.17915519	9	0.18993747	2	0.23196931
3	3	0.22750647	2	0.23120524	5	0.23196772
5	5	0.2109426	2	0.23049203	7	0.23196931
0	5	0.13266397	2	0.16786186	2	0.23196931
0	4	0.11673883	9	0.15777071	2	0.23196931
2	2	0.21149263	6	0.21743353	6	0.23196931
8	8	0.22486788	2	0.22895457	0	0.23196927
1	1	0.22824149	6	0.14298552	4	0.23196931
8	8	0.23001075	2	0.20875598	0	0.23196931
2	2	0.15691857	2	0.2283964	6	0.23196931
0	0	0.21863337	2	0.23179558	8	0.2319693
7	7	0.19509305	2	0.22345188	5	0.23196931
2	2	0.17716883	2	0.15197375	6	0.23196931
0	0	0.23149034	2	0.23161852	2	0.23196931
0	0	0.14060067	3	0.19701946	2	0.23196931
9	9	0.23084243	9	0.13099861	1	0.23196931
1	1	0.2299437	9	0.22532324	9	0.2319693
0	1	0.14209904	2	0.22929163	8	0.2319693
5	2	0.2135829	2	0.20322917	5	0.23196931
1	1	0.23015551	2	0.20489582	9	0.2319693
5	5	0.15465254	2	0.15273881	2	0.23196931
0	0	0.23095337	2	0.16193347	8	0.2319693
3	3	0.18586081	2	0.2168951	7	0.23196931
5	5	0.22362027	2	0.1248392	4	0.23196931
0	0	0.23135053	2	0.22092628	7	0.23196927
2	2	0.20381396	2	0.23021425	4	0.23196931
0	0	0.21175572	2	0.22400291	6	0.23196931
5	5	0.2058339	2	0.20766127	3	0.23196931
3	3	0.16641517	2	0.14632642	6	0.23196927
7	7	0.22902054	2	0.22975503	5	0.23196931
4	4	0.1935609	2	0.21155794	2	0.23196931
1	1	0.23124963	2	0.21647955	9	0.2319693
4	4	0.21870771	6	0.14322752	8	0.2319693
2	2	0.21221744	2	0.2207172	3	0.23196931
5	5	0.19233748	2	0.22974199	3	0.23196931
1	1	0.23190688	2	0.23037256	2	0.23196931
5	5	0.21982297	2	0.20427684	3	0.23196931
2	2	0.23135594	2	0.20170282	3	0.23196931
0	0	0.21707085	2	0.22831433	8	0.2319693
7	7	0.23196757	2	0.2303849	4	0.23196931
2	2	0.23131955	2	0.15406218	3	0.23196931
2	2	0.17537853	2	0.12938242	7	0.23196931
1	1	0.23183922	2	0.1620964	9	0.2319693
8	8	0.21737507	2	0.19196732	9	0.2319693
5	8	0.11734719	2	0.20578481	2	0.23196931
3	2	0.15780115	6	0.21066445	6	0.23196931
5	5	0.22884	9	0.22089428	7	0.23196931
3	3	0.15378562	2	0.22284113	5	0.23196931
0	9	0.15122457	6	0.1573199	0	0.23196931
6	6	0.18313333	2	0.22518368	2	0.23196931
1	1	0.20945342	2	0.18067913	9	0.2319693
5	5	0.2131715	2	0.22805737	3	0.23196924
2	2	0.22785744	2	0.2273168	6	0.23196931
8	8	0.22943339	2	0.21411848	0	0.23196931
2	5	0.14050153	2	0.22271052	6	0.23196931
5	5	0.2315639	2	0.22872978	3	0.23196931
3	2	0.21358237	2	0.20173699	3	0.23196931
0	0	0.22989169	2	0.21182172	2	0.23196931
8	8	0.23026183	9	0.22849505	9	0.2319693
8	8	0.21097425	2	0.22044075	2	0.23196931
8	8	0.23185866	2	0.16624038	9	0.2319693
6	6	0.23120582	2	0.23191088	2	0.23196931
5	2	0.13679872	2	0.22827421	3	0.23196931
8	8	0.2319078	2	0.22516264	4	0.23196931
1	1	0.23196924	2	0.2077575	2	0.23196931
9	9	0.23196259	2	0.22500981	1	0.23196931
8	8	0.23196031	2	0.2010801	2	0.23196931
1	1	0.17188607	2	0.20199841	9	0.2319693
3	2	0.21884114	3	0.1709546	6	0.23196931
6	6	0.21977872	3	0.1291477	3	0.23196931
0	0	0.2260521	2	0.22024234	2	0.23196931
8	8	0.2319194	2	0.21793601	4	0.23196931
7	7	0.23051879	6	0.1315804	2	0.23196931
5	5	0.22620144	2	0.21185102	3	0.23196931
3	3	0.16267535	2	0.23132314	5	0.23196931
1	1	0.23046017	2	0.19142345	8	0.2319693
8	8	0.23183164	2	0.20116211	1	0.23196931
1	1	0.2224533	3	0.15676618	9	0.2319693
4	2	0.13869229	9	0.14103593	7	0.23196931
