--- Evaluation Results ---
test acc on clean examples (%): 82.020
test acc on FGM adversarial examples (%): 8.950
test acc on PGD adversarial examples (%): 10.050

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	2	0.16434385	3	0.1990351	3	0.23196903
0	0	0.14727093	2	0.13999002	7	0.23196931
6	6	0.2313089	2	0.22120151	2	0.23196931
9	9	0.23045297	6	0.14212586	0	0.23196927
5	5	0.15681432	2	0.12832104	7	0.2319692
1	1	0.23194246	9	0.23195794	9	0.2319693
7	7	0.23146707	6	0.18463922	2	0.23196885
0	0	0.22594635	6	0.2084565	6	0.23196927
3	5	0.17671262	3	0.21597405	3	0.23196931
2	4	0.21295299	7	0.17838237	7	0.23196892
7	7	0.23193873	6	0.17188512	4	0.23195666
2	2	0.22480233	6	0.19991076	6	0.23196864
7	7	0.23135874	9	0.20713668	9	0.2319693
9	9	0.23150715	1	0.23172712	1	0.23196927
6	2	0.20357384	6	0.23187739	6	0.23196931
8	8	0.13792208	7	0.2022272	7	0.23196706
8	8	0.23105286	3	0.15041253	0	0.23196927
8	8	0.22966944	2	0.13279256	3	0.23196931
7	7	0.23179977	4	0.21201518	4	0.23196931
9	9	0.2029845	6	0.16558652	1	0.23194343
4	4	0.2277193	6	0.215393	6	0.23196927
2	2	0.14439337	6	0.23196828	6	0.23196931
3	3	0.22738482	9	0.2316761	9	0.2319693
5	5	0.23093468	7	0.21768269	7	0.2319692
0	1	0.15064272	0	0.15332116	0	0.23196931
0	0	0.12528007	6	0.14584771	3	0.23195708
2	2	0.22232993	6	0.2272915	6	0.2319687
8	8	0.20774867	2	0.12646191	0	0.23196931
1	1	0.2288996	2	0.17149194	9	0.23196927
8	8	0.23048033	4	0.18866625	4	0.23196831
2	2	0.19156729	6	0.23196511	6	0.23196931
0	0	0.20045818	6	0.14647941	8	0.2319693
7	7	0.22500339	6	0.18195881	3	0.23196931
2	2	0.21464488	6	0.22055037	6	0.23196931
0	0	0.23161256	6	0.23112808	6	0.23196931
0	2	0.19275522	4	0.20355289	4	0.23196931
9	9	0.23196647	7	0.1994481	7	0.23196924
1	1	0.23057586	9	0.23187721	9	0.23196921
0	9	0.19908725	8	0.18527967	8	0.2319693
5	2	0.18268143	6	0.22666979	5	0.14945647
1	1	0.2296448	6	0.13330662	3	0.2319686
5	5	0.23137906	3	0.23108917	3	0.23196931
0	0	0.21695393	4	0.151056	8	0.23196167
3	3	0.16877626	5	0.16342503	5	0.23196931
5	5	0.18095326	7	0.22732185	7	0.2319691
0	0	0.22405346	7	0.16564792	7	0.23196931
2	2	0.22505862	4	0.19856447	4	0.23196924
0	0	0.22028838	6	0.15974292	1	0.23196931
5	5	0.21956083	6	0.21257643	3	0.23196931
3	6	0.15827677	3	0.22616626	3	0.23196931
7	7	0.22006986	5	0.21893048	5	0.23196931
4	4	0.16094406	2	0.18000981	2	0.23196927
1	1	0.23190118	9	0.23123774	9	0.2319693
4	4	0.18735789	1	0.13230313	2	0.23196903
2	2	0.22919984	6	0.20756783	3	0.23196931
5	5	0.19235858	6	0.1395572	3	0.23196927
1	1	0.2315676	2	0.18726727	2	0.23196267
5	5	0.1947109	6	0.22739877	6	0.23196931
2	2	0.22229831	6	0.2195402	5	0.23196818
0	0	0.21012339	8	0.21357663	8	0.23196732
7	7	0.23196302	4	0.23186667	4	0.23196931
2	2	0.22132728	4	0.17238607	4	0.23196295
2	2	0.18039998	5	0.23058338	5	0.23196931
1	1	0.23099278	9	0.21243405	9	0.2319693
8	8	0.21959376	4	0.12930867	9	0.2319693
5	2	0.15134987	6	0.21894716	0	0.23196931
3	2	0.15462072	6	0.1685857	5	0.23196931
5	5	0.23173344	7	0.14447092	7	0.231968
3	3	0.15232027	5	0.15803646	5	0.23196362
0	9	0.22546166	4	0.13755004	0	0.23196931
6	6	0.19188157	4	0.18195863	2	0.23196931
1	1	0.15276143	9	0.2311062	9	0.2319693
5	5	0.2013814	3	0.17295	3	0.23196906
2	2	0.2249217	4	0.15125062	5	0.23196931
8	8	0.17009677	4	0.16713734	0	0.23196931
2	5	0.115635715	6	0.19386311	6	0.23196901
5	5	0.23179176	3	0.18388195	3	0.2319692
3	2	0.19625251	7	0.1625679	7	0.23196931
0	0	0.23142706	6	0.1963346	6	0.23196806
8	0	0.15428478	9	0.15805547	8	0.23196469
8	0	0.15404056	6	0.12959385	8	0.23196921
8	8	0.23051786	4	0.18994044	0	0.23171476
6	6	0.23190898	4	0.1586814	4	0.23196931
5	3	0.19875456	6	0.1614018	5	0.2319532
8	8	0.23179546	4	0.17908281	3	0.23196909
1	1	0.23196788	6	0.2268889	6	0.23196875
9	9	0.23195069	1	0.22499181	1	0.23196931
8	8	0.23194566	6	0.21944422	6	0.2319692
1	1	0.20632306	9	0.22128496	9	0.2319693
3	2	0.1962322	6	0.21727096	6	0.23196845
6	6	0.23102051	3	0.2309419	3	0.23196931
0	9	0.18371557	6	0.21091552	1	0.23196931
8	8	0.2310336	6	0.17067069	4	0.23196515
7	7	0.22928587	6	0.17576064	9	0.2319693
5	5	0.16118598	2	0.2246518	2	0.23196901
3	3	0.15619875	5	0.19468942	5	0.23196931
1	1	0.22809196	9	0.21187432	9	0.23196788
8	8	0.22804086	0	0.19231352	0	0.23196931
1	1	0.2277282	9	0.17877868	7	0.23196931
4	7	0.20397113	4	0.15241298	4	0.23196921
