--- Evaluation Results ---
test acc on clean examples (%): 82.350
test acc on FGM adversarial examples (%): 54.640
test acc on PGD adversarial examples (%): 49.230

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.16206138	3	0.15230522	3	0.16770174
0	8	0.17607637	1	0.21317041	1	0.22244257
6	6	0.22596057	6	0.14879854	2	0.14241044
9	9	0.22341448	9	0.16572669	9	0.1522086
5	5	0.21135183	7	0.17301005	7	0.1853285
1	1	0.23196746	1	0.2318839	1	0.23186468
7	7	0.23196116	7	0.23163578	7	0.23151717
0	0	0.20558092	8	0.19790398	8	0.20619944
3	5	0.16109686	3	0.18316157	3	0.19687575
2	7	0.141308	4	0.21948645	4	0.22523838
7	7	0.23196593	7	0.23182495	7	0.23178972
2	2	0.20027861	3	0.13323946	3	0.13649334
7	7	0.22064143	5	0.16744222	5	0.17856587
9	9	0.23080891	9	0.19246252	9	0.18702786
6	2	0.15646833	5	0.12339546	5	0.12898172
8	8	0.20630105	0	0.12007884	7	0.12527613
8	0	0.2019774	8	0.21491277	8	0.22113837
8	8	0.22357276	0	0.16102298	0	0.18501048
7	7	0.23193692	7	0.23079693	7	0.23032546
9	9	0.22163823	9	0.1476048	9	0.13685234
4	4	0.22158755	2	0.18317397	2	0.20205773
2	6	0.15181321	2	0.21478812	2	0.21756554
3	7	0.15363002	3	0.19675472	3	0.21752769
5	5	0.21472605	5	0.14255346	7	0.13565402
0	5	0.13230972	0	0.22200176	0	0.22694288
0	8	0.15980233	2	0.14389348	2	0.17559344
2	2	0.2117036	2	0.12283535	5	0.120183855
8	8	0.23010282	8	0.20580146	8	0.19585252
1	1	0.22656924	1	0.13857114	0	0.15569933
8	8	0.2276722	8	0.15947399	8	0.14032976
2	2	0.19318292	6	0.21512252	6	0.21848656
0	0	0.16544396	8	0.22223593	8	0.22549266
7	7	0.19578056	0	0.22128242	0	0.22692403
2	2	0.21770099	2	0.12680508	6	0.12852766
0	0	0.2290235	0	0.19879557	0	0.17962573
0	0	0.14173657	2	0.12897292	2	0.14057311
9	9	0.2319574	9	0.23145843	9	0.23130518
1	1	0.2239097	9	0.19437067	9	0.2000963
0	0	0.20201758	9	0.22362892	9	0.22720961
5	2	0.18226926	5	0.14424346	5	0.14715098
1	1	0.2319377	1	0.23025	1	0.22957063
5	5	0.1973223	3	0.17093341	3	0.17749329
0	0	0.21110897	8	0.1778	8	0.1969137
3	3	0.16174859	5	0.20000643	5	0.20603685
5	5	0.17263532	4	0.21335462	4	0.2168937
0	0	0.23150805	0	0.22822304	0	0.22736418
2	2	0.1697827	5	0.12753254	5	0.1364869
0	0	0.21793854	0	0.17739893	0	0.16362977
5	5	0.20642988	3	0.17499357	3	0.18471143
3	6	0.21533191	6	0.12682875	3	0.13258685
7	7	0.23081525	7	0.2085598	7	0.2020391
4	4	0.21823317	7	0.19161092	7	0.20713322
1	1	0.23176423	1	0.22731788	1	0.22629125
4	4	0.15501703	1	0.10916506	1	0.11513164
2	2	0.22499077	7	0.13514946	7	0.15856518
5	5	0.21762341	3	0.20101027	3	0.20949301
1	1	0.23195001	1	0.22983344	1	0.22671507
5	5	0.20794673	4	0.20249388	4	0.21130906
2	2	0.22864223	5	0.1625867	5	0.17755012
0	0	0.22792712	0	0.15375298	8	0.15429184
7	7	0.2319339	7	0.23124583	7	0.23113307
2	2	0.22813463	2	0.17371853	2	0.16076733
2	2	0.20250039	5	0.16539961	5	0.17713991
1	1	0.23163451	1	0.21946234	1	0.21566385
8	8	0.2249413	9	0.16211677	9	0.18657982
5	0	0.19901659	2	0.14852487	2	0.16372778
3	3	0.1371996	2	0.1325352	2	0.14167933
5	5	0.22951178	5	0.21129143	5	0.20482348
3	5	0.2033548	3	0.16097596	3	0.17633115
0	1	0.16226271	9	0.19363314	9	0.21035819
6	2	0.14535114	4	0.16881008	4	0.18680502
1	1	0.21424721	7	0.20308618	7	0.22029185
5	5	0.22750229	5	0.17819037	5	0.16104639
2	2	0.21161915	5	0.20301583	5	0.21069762
8	8	0.21110675	0	0.20836695	0	0.2140914
2	5	0.121659935	2	0.15884152	2	0.20079216
5	5	0.231903	5	0.23089446	5	0.2306147
3	7	0.13770029	5	0.17298843	5	0.1826572
0	0	0.2312145	0	0.19918306	0	0.18016885
8	8	0.21286882	0	0.15886472	0	0.18103436
8	8	0.19714563	0	0.17027637	0	0.20007479
8	8	0.2315029	8	0.22675799	8	0.22359022
6	6	0.23161861	6	0.22019753	6	0.21480487
5	5	0.1461509	3	0.22207995	3	0.22584902
8	8	0.2318352	8	0.2296648	8	0.2281569
1	1	0.23196885	1	0.23194301	1	0.2319339
9	9	0.23195867	9	0.23153731	9	0.23142144
8	8	0.2318884	8	0.22377971	8	0.21211553
1	1	0.21292208	9	0.21103726	9	0.21590728
3	6	0.14714858	2	0.21885836	2	0.2226829
6	6	0.19550759	8	0.22566876	8	0.22802776
0	1	0.18826258	9	0.15578908	9	0.1709572
8	8	0.23159648	8	0.2171052	8	0.20443581
7	7	0.2301776	7	0.1891735	7	0.17735693
5	5	0.22453123	5	0.18150185	5	0.17494449
3	3	0.16095689	5	0.20409442	5	0.20720641
1	1	0.23026605	1	0.17479356	1	0.16520149
8	8	0.23185883	8	0.22855698	8	0.22580361
1	1	0.22500888	9	0.17537332	9	0.1853881
4	7	0.17161903	3	0.1397206	3	0.14100489
