--- Evaluation Results ---
test acc on clean examples (%): 82.000
test acc on FGM adversarial examples (%): 9.170
test acc on PGD adversarial examples (%): 10.150

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	2	0.15621571	6	0.13020639	7	0.23196916
0	0	0.14945033	2	0.14562052	1	0.23196931
6	6	0.23187667	4	0.2047796	4	0.23196931
9	9	0.2295112	4	0.1496496	8	0.2319693
5	5	0.19096461	9	0.14380918	2	0.23196931
1	1	0.23196562	9	0.22338365	9	0.2319693
7	7	0.23195451	6	0.1674113	2	0.23196931
0	0	0.21144097	8	0.19693558	8	0.2319693
3	5	0.22129789	6	0.22389922	3	0.23196913
2	4	0.17063417	2	0.14004193	7	0.23196931
7	7	0.23192737	6	0.16267511	4	0.23196931
2	2	0.22652519	6	0.19855219	4	0.23196931
7	7	0.23176198	9	0.14540894	5	0.23196931
9	9	0.23153923	6	0.13879782	1	0.23196931
6	2	0.16330425	9	0.17165267	5	0.23196931
8	9	0.15505153	6	0.12101333	8	0.2319693
8	8	0.21345884	6	0.11500385	0	0.23196931
8	8	0.18113671	3	0.11804482	0	0.23196931
7	7	0.23179775	6	0.1585082	4	0.23196931
9	9	0.23017722	6	0.2189184	6	0.23196931
4	4	0.2042805	6	0.16844267	2	0.23196931
2	5	0.22468692	6	0.23005925	2	0.23196931
3	3	0.22756027	9	0.17359458	9	0.2319693
5	5	0.22877419	6	0.17399344	2	0.23196931
0	3	0.13760817	1	0.22223319	1	0.23196931
0	0	0.21824686	9	0.11797823	4	0.23196931
2	2	0.191235	6	0.21180171	6	0.23196931
8	8	0.2073606	3	0.1480721	0	0.2319681
1	1	0.21927854	3	0.14088203	0	0.23196931
8	8	0.2206459	4	0.12253134	0	0.23196931
2	2	0.16496213	6	0.23149031	6	0.23196931
0	0	0.21525012	4	0.1435741	8	0.2319693
7	5	0.14204915	4	0.18292247	7	0.23196931
2	6	0.14555463	2	0.22831477	2	0.23196931
0	0	0.23171522	6	0.13376254	2	0.23196927
0	2	0.15569817	9	0.13510242	3	0.23196931
9	9	0.23165417	6	0.21023743	1	0.23196931
1	1	0.23185094	3	0.17501436	9	0.2319693
0	0	0.17991683	9	0.22883111	9	0.2319693
5	5	0.21238449	6	0.21340612	2	0.23196931
1	1	0.23174445	9	0.13983661	9	0.2319693
5	5	0.14479429	3	0.16095184	3	0.23196931
0	0	0.17025958	3	0.1658579	8	0.2319693
3	3	0.20867716	6	0.16230828	7	0.23196931
5	5	0.19924897	7	0.16345565	4	0.23196931
0	0	0.22947502	3	0.16473076	5	0.23196931
2	2	0.15319507	4	0.1518409	3	0.23196927
0	0	0.15153617	6	0.14126542	1	0.23196931
5	5	0.22422256	3	0.1969806	3	0.23196927
3	3	0.13909468	6	0.2242666	2	0.23196931
7	7	0.22736719	6	0.18114407	5	0.23196931
4	4	0.19273926	2	0.17084247	7	0.23196931
1	1	0.23196134	3	0.1670959	9	0.2319693
4	4	0.15371427	9	0.16839586	2	0.23196927
2	2	0.22113205	6	0.18268895	3	0.23196892
5	5	0.22223392	3	0.14125259	3	0.23196931
1	1	0.23188883	9	0.20928378	9	0.2319693
5	5	0.21245977	6	0.149719	6	0.23196931
2	2	0.22859642	3	0.22512324	5	0.2319521
0	0	0.23107798	6	0.20327355	8	0.2319693
7	7	0.2319659	3	0.17108971	4	0.23196931
2	2	0.23103522	6	0.17422591	7	0.23196931
2	2	0.22950153	3	0.15211578	6	0.23196931
1	1	0.2319036	9	0.23186614	9	0.2319693
8	8	0.22291787	6	0.1283119	9	0.2319693
5	0	0.17378159	6	0.13462625	5	0.23196931
3	2	0.15758114	9	0.14530107	4	0.23196931
5	5	0.23141447	6	0.1637045	7	0.23196931
3	3	0.124293074	6	0.15486915	8	0.2319693
0	9	0.2057526	6	0.15971968	0	0.23196931
6	6	0.16246365	6	0.22917323	2	0.23196931
1	1	0.23073791	9	0.1615744	9	0.2319693
5	5	0.21274255	3	0.14590935	3	0.23196931
2	2	0.21241757	7	0.13815022	5	0.23196927
8	0	0.17728949	9	0.12670343	8	0.2319693
2	5	0.122568704	6	0.15435633	2	0.23196931
5	5	0.23190004	3	0.18223216	3	0.23196921
3	2	0.17289476	7	0.22042295	7	0.23196931
0	0	0.23020911	6	0.22537158	3	0.23196927
8	8	0.17465156	9	0.18057144	9	0.2319693
8	8	0.20414327	3	0.20759861	0	0.23196927
8	8	0.23180853	4	0.15944703	9	0.2319693
6	6	0.23182316	3	0.14269428	4	0.23196931
5	5	0.14967634	3	0.12999786	7	0.23196931
8	8	0.23188898	4	0.16348486	0	0.23196931
1	1	0.23196927	6	0.15170883	3	0.23196931
9	9	0.23196757	9	0.16764806	1	0.23196931
8	8	0.23194191	4	0.17179196	3	0.23187383
1	1	0.22794233	9	0.16226436	9	0.23196916
3	2	0.1860083	6	0.22538476	6	0.23196931
6	6	0.20212702	4	0.1764702	3	0.23196931
0	0	0.15259874	6	0.16443858	1	0.23196931
8	8	0.22956228	6	0.17512728	0	0.23196931
7	7	0.22493613	9	0.18517645	9	0.2319693
5	5	0.168888	7	0.21533097	7	0.23196931
3	3	0.17299354	7	0.14934273	5	0.23196931
1	1	0.17775466	9	0.16474248	8	0.2319693
8	8	0.23193344	6	0.175194	0	0.23196931
1	1	0.23187265	9	0.14822862	9	0.2319693
4	7	0.15663344	2	0.17027766	2	0.23196931
