--- Evaluation Results ---
test acc on clean examples (%): 81.110
test acc on FGM adversarial examples (%): 31.310
test acc on PGD adversarial examples (%): 22.520

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.15323824	2	0.2132636	2	0.23113307
0	0	0.18597086	1	0.21894573	1	0.23144494
6	6	0.23039003	2	0.14056355	2	0.17493273
9	9	0.2306094	9	0.15077706	0	0.19105184
5	5	0.22818628	2	0.12860468	2	0.22418064
1	1	0.2314817	1	0.14895688	9	0.16936426
7	7	0.23193525	7	0.19213486	2	0.16511555
0	0	0.23036726	0	0.18749404	0	0.14832896
3	5	0.14715849	3	0.22902083	3	0.23132524
2	4	0.19875255	7	0.22702664	7	0.23142888
7	7	0.23156296	4	0.16480729	4	0.2012861
2	2	0.21652773	6	0.2216418	6	0.22892351
7	7	0.2098711	5	0.21662775	5	0.22809118
9	9	0.23025653	1	0.2122728	1	0.22124983
6	2	0.18697344	3	0.15070853	3	0.19327632
8	8	0.17710614	0	0.14488594	0	0.22422853
8	8	0.16636296	0	0.22856246	0	0.23159318
8	8	0.15877414	0	0.22689746	0	0.2315317
7	7	0.23182705	7	0.18395762	7	0.1469792
9	9	0.22722735	1	0.12862103	7	0.2232759
4	4	0.19941333	2	0.22219414	2	0.23111978
2	2	0.22060114	6	0.22285213	6	0.22697072
3	3	0.22965011	9	0.227375	9	0.23056245
5	5	0.22545905	7	0.18735622	7	0.21367401
0	5	0.13660248	0	0.2312288	0	0.23188429
0	0	0.13316238	4	0.13000652	4	0.22502834
2	2	0.23056293	6	0.15154076	6	0.19393216
8	8	0.22018662	0	0.21115863	0	0.22333948
1	1	0.21849881	9	0.22688524	9	0.23027787
8	8	0.1980318	0	0.22140022	0	0.23004703
2	6	0.19287205	2	0.23150276	2	0.23175639
0	0	0.22255923	2	0.16096628	2	0.1982952
7	7	0.22368689	5	0.19901448	5	0.22983731
2	2	0.19953994	5	0.14923023	5	0.21991734
0	0	0.2313748	0	0.19747733	1	0.16200916
0	2	0.15778038	0	0.17661248	0	0.1948798
9	9	0.23191826	9	0.20701304	9	0.16971143
1	1	0.23133191	9	0.20170303	9	0.21815069
0	0	0.19080202	9	0.1809405	9	0.23167607
5	2	0.19787787	5	0.22707263	5	0.2315113
1	1	0.22910824	9	0.21456106	9	0.22293974
5	5	0.21246298	3	0.18326469	3	0.21893586
0	0	0.1965664	4	0.15451607	4	0.21728031
3	3	0.18134657	5	0.22405978	5	0.22926106
5	5	0.13583373	6	0.18071018	6	0.23068787
0	0	0.22897932	3	0.16327171	3	0.2016741
2	2	0.20313413	4	0.18242063	4	0.23077732
0	0	0.21417572	2	0.11716823	6	0.12956092
5	5	0.22759652	5	0.14832881	2	0.17921172
3	3	0.13945787	2	0.22806217	2	0.2318087
7	7	0.22850598	5	0.21772115	5	0.22597805
4	4	0.22663525	7	0.22688279	7	0.23114093
1	1	0.2317691	1	0.19521907	1	0.1665277
4	4	0.16559441	2	0.17915885	2	0.21000732
2	2	0.22898217	7	0.1616805	7	0.22754847
5	3	0.16943315	5	0.23152313	5	0.23185354
1	1	0.23195416	1	0.21602231	6	0.1615623
5	5	0.17982548	6	0.21765357	6	0.231501
2	2	0.23182335	2	0.17064139	5	0.16571438
0	0	0.22281739	8	0.22931193	8	0.23115507
7	7	0.23196085	7	0.22928376	7	0.22640552
2	2	0.22615072	5	0.1633023	5	0.20581988
2	2	0.17615263	7	0.18489522	7	0.2265495
1	1	0.2319473	1	0.1946525	1	0.15632346
8	8	0.2056017	9	0.2281118	9	0.2309917
5	5	0.14451517	0	0.1975885	0	0.22879452
3	2	0.17181328	3	0.17345522	3	0.20928255
5	5	0.22304666	7	0.20636304	7	0.22039151
3	3	0.1872919	5	0.22340427	5	0.22755496
0	9	0.15708631	1	0.20441985	1	0.2316313
6	6	0.14644986	4	0.16324805	4	0.22804865
1	1	0.22825156	7	0.13858849	7	0.2273509
5	5	0.17965212	3	0.2238143	3	0.22880144
2	2	0.22311163	5	0.20578822	5	0.2298991
8	8	0.22829156	0	0.22104253	0	0.22851041
2	5	0.1291047	2	0.17254631	2	0.23052928
5	5	0.2314374	5	0.18985783	5	0.15688422
3	5	0.17228518	2	0.22286989	2	0.22949514
0	0	0.23181078	0	0.1814203	2	0.16476996
8	8	0.17260629	0	0.21887212	0	0.229686
8	8	0.20516613	0	0.20397407	0	0.22710699
8	8	0.23189642	8	0.21719389	8	0.2008871
6	6	0.23182423	6	0.15735129	3	0.16916484
5	5	0.17165221	3	0.23015444	3	0.2314665
8	8	0.23195133	8	0.2197079	8	0.20258948
1	1	0.23196092	1	0.21670052	1	0.1985938
9	9	0.23153953	1	0.18201622	1	0.19874573
8	8	0.23194797	8	0.1916325	3	0.17622794
1	1	0.22964199	9	0.22634275	9	0.23017614
3	2	0.2181928	5	0.13950282	5	0.21431798
6	6	0.23166041	3	0.19324915	3	0.21898705
0	9	0.14051124	5	0.22752817	5	0.2314668
8	8	0.23003204	4	0.14299461	4	0.22677234
7	7	0.23018032	2	0.1565318	2	0.21188127
5	5	0.20288287	3	0.21570887	3	0.22275738
3	5	0.19417807	3	0.22586882	3	0.22841215
1	1	0.22156338	9	0.22141258	9	0.23112123
8	8	0.23188806	8	0.21526797	8	0.19318147
1	1	0.22951005	9	0.22486126	9	0.22895603
4	2	0.14849865	7	0.23083353	7	0.23171744
