--- Evaluation Results ---
test acc on clean examples (%): 81.990
test acc on FGM adversarial examples (%): 9.830
test acc on PGD adversarial examples (%): 10.800

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	2	0.16038547	6	0.22142892	7	0.23196931
0	0	0.22048637	6	0.18399099	1	0.23196931
6	6	0.23086944	4	0.2043199	4	0.23196931
9	9	0.17292242	6	0.14635937	8	0.2319693
5	5	0.22613305	6	0.17030169	3	0.23196931
1	1	0.23193678	3	0.16724081	9	0.2319693
7	7	0.2319445	4	0.15947391	5	0.23196931
0	0	0.17580254	6	0.1618568	1	0.23196931
3	3	0.16788377	6	0.21929525	5	0.23196931
2	4	0.1851421	6	0.210129	7	0.23196931
7	7	0.2319157	6	0.15543342	4	0.23196931
2	2	0.22816361	6	0.16354337	3	0.23196931
7	7	0.23060256	6	0.18904819	5	0.23196931
9	9	0.226276	6	0.2175031	1	0.23196931
6	2	0.18769541	6	0.19266175	4	0.23196931
8	8	0.16927451	3	0.12935655	7	0.23196931
8	8	0.14239684	6	0.14989953	0	0.23196931
8	8	0.21811296	2	0.15832274	0	0.23196931
7	7	0.23151708	6	0.22787496	4	0.23196931
9	7	0.134244	6	0.22700685	1	0.23196931
4	4	0.19623393	6	0.16734445	2	0.23196931
2	6	0.19382705	2	0.22266798	2	0.23196931
3	3	0.23144437	6	0.18792255	5	0.23196931
5	5	0.23148495	6	0.20200112	7	0.23196931
0	5	0.13544974	3	0.14411457	0	0.23196931
0	0	0.18924357	6	0.15722117	7	0.23196931
2	2	0.22680372	6	0.23006693	3	0.23196931
8	8	0.2251049	2	0.18678026	2	0.23196931
1	1	0.21919572	6	0.20582545	9	0.2319693
8	8	0.23119222	6	0.16423716	0	0.23196931
2	6	0.2252786	2	0.19015786	2	0.23196931
0	0	0.21188362	2	0.16007878	8	0.2319693
7	7	0.1945567	6	0.14300425	4	0.23196931
2	2	0.1838412	6	0.22777347	6	0.23196931
0	0	0.23124014	6	0.20235537	6	0.23196931
0	2	0.16492668	3	0.12096009	3	0.23196931
9	9	0.23145917	4	0.12672926	1	0.23196931
1	1	0.23174669	6	0.19447678	9	0.2319693
0	0	0.19834287	6	0.13569559	9	0.2319693
5	5	0.15133327	6	0.14186625	2	0.23196931
1	1	0.23022383	6	0.19522963	3	0.23196931
5	5	0.23012596	2	0.2119226	3	0.23196931
0	0	0.22782086	2	0.13888052	2	0.23196931
3	3	0.20156358	2	0.13136646	5	0.23196931
5	5	0.21751843	9	0.15312	4	0.23196931
0	0	0.23184699	6	0.17259271	7	0.23196931
2	2	0.21070217	6	0.23115368	4	0.23196931
0	0	0.2171374	2	0.14162314	2	0.23196931
5	5	0.17521343	3	0.13895072	3	0.23196931
3	3	0.1602647	6	0.12377937	6	0.23196931
7	5	0.16217093	6	0.20876366	7	0.23196931
4	4	0.1457378	2	0.20736726	7	0.23196931
1	1	0.23190375	6	0.14097807	9	0.2319693
4	4	0.21031734	6	0.12540475	0	0.23196931
2	2	0.23033544	6	0.21558753	7	0.23196931
5	5	0.21736078	6	0.23007669	3	0.23196931
1	1	0.23196529	6	0.18724708	6	0.23196931
5	5	0.17048067	6	0.22420642	6	0.23196931
2	2	0.22099188	3	0.178844	5	0.23196931
0	0	0.22285604	6	0.14345041	8	0.2319693
7	7	0.23151802	4	0.1699063	4	0.23196931
2	2	0.23155291	6	0.14722489	7	0.23196931
2	2	0.15144578	6	0.1913714	7	0.23196931
1	1	0.23169458	6	0.208929	9	0.2319693
8	8	0.21890076	4	0.14137515	0	0.23196931
5	5	0.13688606	6	0.20726591	0	0.23196931
3	2	0.17360784	6	0.20757872	3	0.23196931
5	5	0.22919597	2	0.19100647	7	0.23196931
3	3	0.17622712	6	0.15228051	5	0.23196931
0	0	0.18970247	6	0.15377142	9	0.2319693
6	6	0.12800136	2	0.1272404	5	0.23196931
1	1	0.13026242	6	0.16138609	9	0.2319693
5	5	0.1843557	2	0.17923735	3	0.23196931
2	2	0.1717611	2	0.12965256	5	0.23196931
8	8	0.16405378	6	0.16909479	0	0.23196931
2	3	0.142306	6	0.20689587	2	0.23196931
5	5	0.23168848	3	0.17294936	3	0.23196931
3	2	0.19349864	2	0.14048956	5	0.23196931
0	0	0.22999763	6	0.16339545	2	0.23196931
8	8	0.14013447	2	0.15655373	0	0.23196931
8	8	0.17472103	6	0.16479419	0	0.23196931
8	8	0.23190975	7	0.1549953	9	0.2319693
6	6	0.23181577	6	0.16931266	4	0.23196931
5	5	0.19416992	2	0.14057875	3	0.23196931
8	8	0.2319515	6	0.1521047	3	0.23196931
1	1	0.23196901	6	0.191919	9	0.2319693
9	9	0.23192832	6	0.22928941	3	0.23196931
8	8	0.23107335	6	0.2208058	3	0.23196931
1	1	0.15358053	6	0.13875157	9	0.2319693
3	2	0.14576219	6	0.22997345	6	0.23196931
6	6	0.23170052	4	0.16201589	3	0.23196931
0	0	0.16832659	6	0.17971489	6	0.23196931
8	8	0.2304095	2	0.11887617	7	0.23196931
7	7	0.23160648	3	0.14961438	0	0.23196931
5	5	0.16070366	2	0.16567409	7	0.23196931
3	5	0.1895399	2	0.19367252	3	0.23196931
1	1	0.15564284	2	0.1488775	3	0.23196931
8	8	0.23118931	9	0.14208734	0	0.23196931
1	1	0.22693981	6	0.13642935	9	0.2319693
4	7	0.22762021	6	0.22124022	3	0.23196931
