--- Evaluation Results ---
test acc on clean examples (%): 77.580
test acc on FGM adversarial examples (%): 23.600
test acc on PGD adversarial examples (%): 10.830

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	3	0.13260192	4	0.14916073	7	0.23196588
0	0	0.14685231	8	0.19966292	8	0.23196921
6	6	0.22909151	6	0.17708284	2	0.23190203
9	9	0.21907102	8	0.22814324	8	0.2319693
5	5	0.15041795	6	0.12795436	7	0.23196921
1	1	0.22881775	9	0.23195228	9	0.2319693
7	7	0.2314659	7	0.123747535	6	0.23192655
0	0	0.22138287	0	0.16078322	1	0.2319645
3	5	0.1558411	4	0.116041124	2	0.2319688
2	7	0.18131971	4	0.22378379	4	0.23196927
7	7	0.23173109	4	0.18823798	4	0.231966
2	2	0.21862856	6	0.18776862	6	0.23196875
7	7	0.22302158	4	0.11747737	5	0.23195584
9	9	0.23180442	3	0.1290471	3	0.2319548
6	2	0.1768529	6	0.12470749	4	0.23196888
8	7	0.14587563	8	0.16306734	8	0.23196916
8	0	0.13454524	9	0.14508513	2	0.23196188
8	8	0.16710941	8	0.13210757	9	0.23196927
7	7	0.23188998	4	0.21252497	4	0.23196916
9	9	0.21018387	6	0.1560929	6	0.2319668
4	4	0.21745652	6	0.16181262	2	0.23196867
2	6	0.20757097	5	0.21197596	5	0.23196839
3	3	0.21216777	9	0.1192832	9	0.2319693
5	5	0.21798213	7	0.17677505	7	0.2319692
0	3	0.12908562	7	0.16691095	7	0.23196913
0	8	0.2211262	9	0.22581343	9	0.2319693
2	6	0.17303346	2	0.22003737	2	0.23196875
8	8	0.22576356	8	0.15380077	0	0.23196144
1	1	0.2273203	4	0.11274578	4	0.23194617
8	8	0.20079224	9	0.18264227	9	0.23196885
2	6	0.22347856	2	0.182623	2	0.23196816
0	0	0.21952562	8	0.17104465	8	0.23196927
7	7	0.23029757	7	0.12546654	4	0.23196831
2	2	0.13287754	7	0.14432737	7	0.23196849
0	0	0.23070236	6	0.20727439	6	0.2319692
0	0	0.11735189	3	0.12753448	5	0.2319688
9	9	0.23189001	9	0.11804146	2	0.23192985
1	1	0.18875287	9	0.21818097	9	0.2319693
0	0	0.13864349	9	0.22759284	9	0.2319693
5	2	0.16885619	5	0.16910444	5	0.23192994
1	1	0.23011662	8	0.12509587	9	0.23196875
5	5	0.20789656	3	0.22330128	3	0.23196799
0	0	0.22046015	4	0.12999105	8	0.2319693
3	6	0.17853647	3	0.12408066	7	0.23196927
5	3	0.13260311	4	0.13879675	4	0.23196678
0	0	0.22903036	5	0.12763608	5	0.23167185
2	2	0.21270147	4	0.15445794	4	0.23196772
0	0	0.16456728	2	0.16314036	3	0.23196734
5	5	0.23011827	8	0.1269994	8	0.23189932
3	6	0.14446665	3	0.15541402	3	0.23196873
7	7	0.2300586	5	0.16111535	5	0.23196898
4	4	0.16156149	7	0.22450615	7	0.23196799
1	1	0.23191778	9	0.23071556	9	0.23196927
4	4	0.20774418	9	0.1302129	0	0.23182726
2	2	0.21080112	4	0.12905812	4	0.23196892
5	3	0.15001296	6	0.16263558	5	0.23196816
1	1	0.22590043	9	0.15281042	2	0.2318715
5	4	0.13783991	6	0.13032748	5	0.23183367
2	2	0.22199778	3	0.14354733	3	0.23196511
0	8	0.15505381	0	0.16266902	0	0.23196568
7	7	0.23040524	4	0.20821944	4	0.23196927
2	2	0.22787172	6	0.13850951	4	0.23196071
2	2	0.20301263	4	0.15740705	7	0.23196867
1	1	0.202885	9	0.22838041	9	0.23196885
8	8	0.22960396	9	0.21251173	9	0.2319693
5	2	0.13164073	4	0.13793568	3	0.23194805
3	5	0.15094768	4	0.16610019	4	0.23196924
5	5	0.2310453	5	0.12251657	7	0.23194525
3	3	0.1385346	5	0.21627058	5	0.23196457
0	9	0.2215448	9	0.19667283	0	0.23196809
6	2	0.1166406	6	0.15464994	6	0.23196799
1	1	0.2303071	3	0.14042	3	0.23194513
5	5	0.21321842	3	0.17684127	3	0.23196888
2	2	0.15299895	6	0.14859854	7	0.2319686
8	8	0.17401278	0	0.1617298	0	0.23196916
2	2	0.15716992	6	0.15531214	4	0.23196924
5	5	0.1947205	3	0.16415693	3	0.23195723
3	5	0.18998013	7	0.20541574	7	0.23196927
0	0	0.21977788	8	0.20283134	8	0.2319693
8	8	0.12641992	0	0.14514847	9	0.23196913
8	8	0.21585065	4	0.17410302	4	0.23177567
8	8	0.23196588	8	0.19629769	9	0.2319691
6	6	0.23147781	4	0.16505235	3	0.2319686
5	5	0.2111404	3	0.18462387	3	0.23196149
8	8	0.23155828	8	0.16557507	0	0.23193453
1	1	0.23194948	6	0.14748453	9	0.23196927
9	9	0.23127247	9	0.19052863	1	0.23194975
8	8	0.23193021	8	0.11964152	3	0.23196144
1	1	0.22667131	9	0.1935786	9	0.2319693
3	2	0.1636567	5	0.1361194	5	0.23196359
6	6	0.20986025	3	0.2280384	3	0.23196921
0	5	0.14640051	4	0.14864184	1	0.23196732
8	8	0.23078544	4	0.14525044	4	0.2319688
7	7	0.22940099	6	0.13354076	9	0.2319693
5	5	0.16738918	3	0.16908205	7	0.2319691
3	3	0.20137724	6	0.16758119	5	0.2319611
1	1	0.17062081	6	0.1673019	9	0.2319693
8	8	0.23186617	8	0.22965108	1	0.2319686
1	1	0.2291887	9	0.22609009	9	0.2319692
4	7	0.16933218	3	0.12050401	3	0.21703471
