2,1,features.0,[1 1 1 0],120.0,-8.0,76.91,0.25
2,2,features.0,[1 0 1 0],121.0,-7.0,76.74,0.1700000000000017
2,3,features.0,[1 0 0 1],107.0,-21.0,76.3,0.4399999999999977
2,4,features.0,[1 0 0 0],106.0,-22.0,75.88,0.4200000000000017
2,5,features.0,[1 0 0 2],114.0,-14.0,74.95,0.9299999999999926
4,6,features.2,[30  1  2  2],-31.0,97.0,73.17,1.7800000000000011
4,7,features.2,[30  1  2  1],-26.0,102.0,71.56,1.6099999999999994
2,8,features.0,[1 0 2 0],28.0,-100.0,70.17,1.3900000000000006
8,9,features.6,[27 30  1  2],-17.0,111.0,68.98,1.1899999999999977
4,10,features.2,[30  1  1  2],-28.0,100.0,67.06,1.9200000000000017
8,11,features.6,[27 30  0  2],-44.0,84.0,65.11,1.9500000000000028
8,12,features.6,[27 30  2  1],-10.0,118.0,63.25,1.8599999999999994
2,13,features.0,[1 1 2 2],49.0,-79.0,60.57,2.6799999999999997
8,14,features.6,[27 30  2  0],-8.0,120.0,58.36,2.210000000000001
8,15,features.6,[27 30  0  1],-58.0,70.0,56.06,2.299999999999997
2,16,features.0,[1 1 2 0],106.0,-22.0,53.3,2.760000000000005
8,17,features.6,[27 30  0  0],-16.0,112.0,51.25,2.049999999999997
10,18,features.8,[24 27  2  0],-74.0,54.0,49.3,1.9500000000000028
10,19,features.8,[24 27  1  0],-41.0,87.0,47.61,1.6899999999999977
2,20,features.0,[1 2 1 0],116.0,-12.0,44.81,2.799999999999997
10,21,features.8,[24 27  0  0],-47.0,81.0,43.46,1.3500000000000014
10,22,features.8,[24 27  0  1],-82.0,46.0,42.21,1.25
2,23,features.0,[1 2 2 0],93.0,-35.0,39.96,2.25
8,24,features.6,[27 30  2  2],34.0,98.0,38.58,1.3800000000000026
2,25,features.0,[1 2 2 2],47.0,-81.0,36.32,2.259999999999998
4,26,features.2,[30  1  0  0],31.0,95.0,34.97,1.3500000000000014
2,27,features.0,[1 2 2 1],97.0,-31.0,33.01,1.9600000000000009
8,28,features.6,[10 30  2  0],22.0,-106.0,32.3,0.7100000000000009
4,29,features.2,[30  1  0  2],15.0,79.0,31.14,1.1599999999999966
8,30,features.6,[20 30  1  2],14.0,-114.0,30.87,0.2699999999999996
