12,1,1.module.1.0,[5 6 0 2],-100.0,28.0,53.26,1.1900000000000048
8,2,1.module.0.0,[6 2 0 0],-120.0,8.0,41.68,11.579999999999998
12,3,1.module.1.0,[5 6 1 1],-7.0,121.0,26.32,15.36
8,4,1.module.0.0,[6 2 1 2],-115.0,13.0,16.74,9.580000000000002
2,5,0.0,[4 1 0 1],-127.0,1.0,15.22,1.5199999999999978
12,6,1.module.1.0,[3 6 1 0],44.0,-84.0,13.57,1.6500000000000004
16,7,1.module.2.0,[6 5 0 2],21.0,-107.0,11.9,1.67
2,8,0.0,[2 2 1 0],109.0,-19.0,14.02,-2.119999999999999
2,9,0.0,[4 1 1 1],-127.0,1.0,12.97,1.049999999999999
16,10,1.module.2.0,[3 5 0 2],-20.0,108.0,12.45,0.5200000000000014
42,11,5.module.1.0,[6 5 0 1],42.0,-86.0,12.31,0.1399999999999988
42,12,5.module.1.0,[6 5 0 0],86.0,-42.0,12.22,0.08999999999999986
42,13,5.module.1.0,[14  4  0  1],44.0,-84.0,12.27,-0.049999999999998934
38,14,5.module.0.0,[1 1 1 1],74.0,-54.0,11.33,0.9399999999999995
26,15,2.module.1.0,[4 1 1 1],5.0,-123.0,11.24,0.08999999999999986
57,16,6.module.1.0,[11  4  0  0],35.0,-93.0,11.23,0.009999999999999787
22,17,2.module.0.0,[6 7 2 0],49.0,-79.0,11.11,0.120000000000001
22,18,2.module.0.0,[1 1 1 0],-127.0,1.0,11.16,-0.05000000000000071
61,19,6.module.2.0,[ 6 12  1  2],-4.0,124.0,11.29,-0.129999999999999
57,20,6.module.1.0,[ 8 13  1  1],-18.0,110.0,11.17,0.11999999999999922
61,21,6.module.2.0,[ 6 12  0  2],-1.0,127.0,11.21,-0.040000000000000924
57,22,6.module.1.0,[ 8 13  0  2],-9.0,119.0,11.13,0.08000000000000007
67,23,9.0,[ 1 14  1  0],-8.0,120.0,11.19,-0.05999999999999872
30,24,2.module.2.0,[6 7 1 1],-19.0,109.0,11.34,-0.15000000000000036
57,25,6.module.1.0,[ 8 13  0  0],-5.0,123.0,11.23,0.10999999999999943
57,26,6.module.1.0,[8 5 2 2],-3.0,125.0,11.2,0.030000000000001137
38,27,5.module.0.0,[13  3  1  0],-121.0,7.0,11.14,0.05999999999999872
61,28,6.module.2.0,[ 6 13  2  1],-21.0,107.0,11.15,-0.009999999999999787
16,29,1.module.2.0,[7 4 2 0],81.0,-47.0,10.98,0.16999999999999993
