top-1 output,BFA iteration
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
8,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
0,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
2,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
2,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
0,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
2,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
0,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
6,29
