2,1,features.0,[1 0 1 2],-13.0,115.0,76.77,0.7400000000000091
2,2,features.0,[1 0 0 2],-56.0,72.0,73.49,3.280000000000001
2,3,features.0,[1 0 0 1],-47.0,81.0,70.03,3.4599999999999937
2,4,features.0,[1 0 1 1],-31.0,97.0,66.78,3.25
8,5,features.6,[11 19  1  2],-22.0,106.0,64.01,2.769999999999996
4,6,features.2,[19  1  0  2],-8.0,120.0,59.28,4.730000000000004
8,7,features.6,[11 19  0  0],-4.0,124.0,54.36,4.920000000000002
10,8,features.8,[20 11  0  1],-3.0,125.0,49.27,5.089999999999996
4,9,features.2,[19  1  2  0],-16.0,112.0,43.1,6.170000000000002
2,10,features.0,[1 1 1 2],-29.0,99.0,38.31,4.789999999999999
8,11,features.6,[29 19  1  1],16.0,-112.0,34.4,3.9100000000000037
8,12,features.6,[11 19  1  1],23.0,87.0,31.43,2.969999999999999
2,13,features.0,[1 1 1 1],-20.0,108.0,27.59,3.84
8,14,features.6,[11 19  2  2],32.0,96.0,25.54,2.0500000000000007
8,15,features.6,[11 19  2  1],13.0,77.0,23.99,1.5500000000000007
2,16,features.0,[1 2 1 2],-26.0,102.0,21.96,2.0299999999999976
10,17,features.8,[20 11  1  0],19.0,83.0,21.3,0.6600000000000001
8,18,features.6,[11 19  1  0],5.0,69.0,20.19,1.1099999999999994
2,19,features.0,[1 2 1 1],-45.0,83.0,18.92,1.2699999999999996
10,20,features.8,[19 11  1  2],-4.0,124.0,17.48,1.4400000000000013
10,21,features.8,[19 11  0  2],-24.0,104.0,16.39,1.0899999999999999
10,22,features.8,[19 11  0  1],-1.0,127.0,15.39,1.0
4,23,features.2,[19  1  1  1],42.0,106.0,14.57,0.8200000000000003
2,24,features.0,[1 2 1 0],-3.0,125.0,14.0,0.5700000000000003
4,25,features.2,[19  1  1  2],44.0,108.0,13.64,0.35999999999999943
2,26,features.0,[1 2 0 2],-16.0,112.0,13.47,0.16999999999999993
8,27,features.6,[11 19  2  0],31.0,95.0,13.19,0.28000000000000114
4,28,features.2,[19  1  0  1],39.0,103.0,12.95,0.2400000000000002
2,29,features.0,[1 2 2 0],-34.0,94.0,12.87,0.08000000000000007
8,30,features.6,[11 19  0  1],0.0,64.0,12.72,0.14999999999999858
