2,1,features.0,[17  1  0  0],45.0,-83.0,77.62,-0.10999999999999943
2,2,features.0,[17  0  0  0],94.0,-34.0,77.7,-0.0799999999999983
2,3,features.0,[17  2  0  0],89.0,-39.0,77.11,0.5900000000000034
2,4,features.0,[17  0  2  0],98.0,-30.0,76.68,0.4299999999999926
2,5,features.0,[17  2  2  0],58.0,-70.0,75.86,0.8200000000000074
2,6,features.0,[17  2  1  2],117.0,-11.0,74.95,0.9099999999999966
2,7,features.0,[17  1  2  1],46.0,-82.0,73.79,1.1599999999999966
4,8,features.2,[21 17  1  1],-11.0,117.0,73.1,0.6900000000000119
2,9,features.0,[17  2  2  2],115.0,-13.0,71.79,1.309999999999988
2,10,features.0,[17  1  2  0],122.0,-6.0,70.59,1.2000000000000028
4,11,features.2,[21 17  1  2],-45.0,83.0,69.64,0.9500000000000028
4,12,features.2,[21 17  2  2],-13.0,115.0,68.23,1.4099999999999966
8,13,features.6,[ 3 21  1  0],-21.0,107.0,67.45,0.7800000000000011
4,14,features.2,[30 17  2  0],-5.0,123.0,66.81,0.6400000000000006
4,15,features.2,[30 17  2  1],-20.0,108.0,65.26,1.5499999999999972
4,16,features.2,[30 17  2  2],-26.0,102.0,63.67,1.5900000000000034
8,17,features.6,[ 3 30  2  1],-12.0,116.0,62.07,1.6000000000000014
4,18,features.2,[30 17  0  1],-47.0,81.0,60.34,1.7299999999999969
8,19,features.6,[ 3 30  2  2],-38.0,90.0,58.41,1.9300000000000068
8,20,features.6,[ 3 30  1  2],-69.0,59.0,56.54,1.8699999999999974
2,21,features.0,[17  1  1  2],121.0,-7.0,53.66,2.8800000000000026
8,22,features.6,[ 3 30  0  2],-60.0,68.0,52.18,1.4799999999999969
2,23,features.0,[17  1  2  2],116.0,-12.0,49.89,2.289999999999999
4,24,features.2,[30 17  1  1],22.0,86.0,48.0,1.8900000000000006
8,25,features.6,[16 30  1  1],91.0,-37.0,46.64,1.3599999999999994
2,26,features.0,[17  0  1  2],85.0,-43.0,44.44,2.200000000000003
4,27,features.2,[30 17  1  0],40.0,104.0,42.59,1.8499999999999943
10,28,features.8,[11  3  1  0],-12.0,116.0,41.01,1.5800000000000054
10,29,features.8,[11  3  2  1],-33.0,95.0,39.29,1.7199999999999989
2,30,features.0,[17  0  2  2],104.0,-24.0,37.66,1.6300000000000026
