2,1,features.0,[17  1  0  0],124.0,-4.0,75.67,-0.1599999999999966
2,2,features.0,[17  1  0  1],124.0,-4.0,75.51,0.1599999999999966
2,3,features.0,[17  1  1  0],125.0,-3.0,75.26,0.25
2,4,features.0,[17  1  1  1],124.0,-4.0,75.0,0.2600000000000051
2,5,features.0,[17  0  1  0],44.0,-84.0,74.58,0.4200000000000017
2,6,features.0,[17  0  1  1],56.0,-72.0,74.33,0.25
2,7,features.0,[17  1  2  0],124.0,-4.0,73.96,0.37000000000000455
2,8,features.0,[17  1  2  1],123.0,-5.0,73.48,0.47999999999998977
2,9,features.0,[17  1  0  2],122.0,-6.0,73.02,0.46000000000000796
2,10,features.0,[17  1  1  2],123.0,-5.0,72.46,0.5600000000000023
2,11,features.0,[17  1  2  2],123.0,-5.0,72.07,0.39000000000000057
2,12,features.0,[17  0  2  2],9.0,-119.0,71.4,0.6699999999999875
4,13,features.2,[13 17  0  2],-91.0,37.0,71.03,0.37000000000000455
2,14,features.0,[17  2  0  2],31.0,-97.0,70.46,0.5700000000000074
4,15,features.2,[13 17  2  2],-34.0,94.0,69.52,0.9399999999999977
4,16,features.2,[13 17  2  1],-18.0,110.0,69.12,0.3999999999999915
4,17,features.2,[13 17  2  0],-48.0,80.0,68.57,0.5500000000000114
2,18,features.0,[17  1  1  1],-4.0,-68.0,68.14,0.4299999999999926
4,19,features.2,[10 17  1  0],-23.0,105.0,67.72,0.4200000000000017
4,20,features.2,[10 17  0  0],-98.0,30.0,67.24,0.480000000000004
4,21,features.2,[10 17  2  0],-121.0,7.0,66.71,0.5300000000000011
4,22,features.2,[10 17  0  1],-61.0,67.0,66.07,0.6400000000000006
2,23,features.0,[17  1  0  1],-4.0,-68.0,65.67,0.3999999999999915
2,24,features.0,[17  1  1  2],-5.0,-69.0,65.18,0.4899999999999949
2,25,features.0,[17  1  0  0],-4.0,-68.0,64.75,0.4300000000000068
2,26,features.0,[17  1  1  0],-3.0,-67.0,64.25,0.5
10,27,features.8,[29  9  2  2],-117.0,11.0,64.15,0.09999999999999432
10,28,features.8,[29  9  1  2],-121.0,7.0,64.07,0.0800000000000125
10,29,features.8,[29  9  2  1],-9.0,119.0,63.83,0.23999999999999488
10,30,features.8,[29  9  0  2],-34.0,94.0,63.34,0.4899999999999949
