--- Evaluation Results ---
test acc on clean examples (%): 78.090
test acc on FGM adversarial examples (%): 14.650
test acc on PGD adversarial examples (%): 10.410

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	2	0.16372095	6	0.2226465	5	0.2319692
0	1	0.1872643	6	0.16151023	0	0.23196921
6	6	0.22858281	6	0.18181077	4	0.23196834
9	9	0.22893468	4	0.19063765	8	0.2319693
5	5	0.21616721	6	0.21922168	7	0.23196465
1	1	0.23174773	9	0.22364505	9	0.2319693
7	7	0.23153906	6	0.13137953	3	0.23196927
0	0	0.2138982	8	0.22512576	6	0.23196863
3	5	0.17293276	6	0.14850694	3	0.2319692
2	4	0.21747528	4	0.18743539	7	0.23196931
7	7	0.23194358	6	0.1651935	4	0.23196927
2	2	0.23123956	2	0.15614529	8	0.2319693
7	7	0.21535304	6	0.14313263	5	0.23196924
9	9	0.2310411	6	0.16931628	1	0.23196931
6	2	0.22552884	9	0.18510486	3	0.23196927
8	8	0.22728018	9	0.22915947	7	0.23196931
8	8	0.20776224	6	0.16258319	4	0.23196927
8	8	0.22579572	4	0.15574992	0	0.23196526
7	7	0.23157206	6	0.22216643	5	0.23196927
9	9	0.20541774	6	0.12597862	7	0.23196931
4	4	0.22539295	4	0.17216992	2	0.2319691
2	6	0.14468703	6	0.17547992	2	0.23196931
3	3	0.13529395	6	0.16878307	9	0.2319693
5	5	0.18292147	6	0.18401852	2	0.2319692
0	7	0.14529912	6	0.1539331	0	0.23196875
0	8	0.20365018	4	0.17087223	4	0.23196931
2	6	0.2107868	6	0.18959518	4	0.23196931
8	8	0.22705907	4	0.11762314	0	0.22834378
1	1	0.2293011	6	0.21257922	4	0.23196931
8	8	0.23000553	9	0.13473271	9	0.2319693
2	6	0.16909988	6	0.20436852	2	0.23196931
0	0	0.22275113	3	0.16845688	8	0.2319692
7	7	0.22914748	6	0.18564604	2	0.23196927
2	2	0.17343114	4	0.18452254	4	0.23196924
0	0	0.22622938	6	0.1443539	2	0.23196916
0	2	0.21257865	9	0.15958887	8	0.2319693
9	9	0.23165087	9	0.14702538	1	0.23196931
1	1	0.23187703	9	0.13666607	9	0.2319693
0	9	0.12973367	4	0.16931166	4	0.23196924
5	6	0.12971333	2	0.124102555	3	0.23196867
1	1	0.23191042	9	0.18114631	3	0.23196883
5	3	0.17056054	6	0.14585377	5	0.23196931
0	0	0.22087751	4	0.13841902	8	0.2319693
3	3	0.16024868	6	0.20937856	4	0.23196931
5	4	0.13117827	2	0.15751518	7	0.23196839
0	0	0.2303137	4	0.20133942	5	0.2319692
2	2	0.18529452	4	0.16262665	4	0.23196931
0	0	0.16895612	9	0.14838384	3	0.23196878
5	5	0.19306111	6	0.15879929	6	0.23196931
3	6	0.173043	6	0.22987893	3	0.23196909
7	7	0.22783813	6	0.1859573	5	0.23196927
4	4	0.21222256	6	0.14266899	2	0.23196931
1	1	0.23196867	3	0.1516755	8	0.2319693
4	4	0.18913248	9	0.23155268	2	0.23196632
2	2	0.22819282	6	0.18124509	6	0.23196931
5	3	0.20616199	6	0.16495264	4	0.23196931
1	1	0.23156363	9	0.1539765	6	0.23196931
5	5	0.13414948	6	0.18952045	4	0.23196931
2	2	0.2036225	6	0.18877584	7	0.23196921
0	8	0.15824151	4	0.11988761	0	0.2319691
7	7	0.2314209	6	0.21547434	4	0.23196927
2	2	0.22918674	6	0.22247985	4	0.2319659
2	2	0.14545128	6	0.17679137	4	0.23196931
1	1	0.22290587	8	0.13887617	9	0.2319693
8	8	0.22387789	9	0.14705859	9	0.2319693
5	2	0.19558857	6	0.12457504	8	0.2319693
3	3	0.18199424	4	0.16961971	4	0.2319692
5	5	0.22439876	2	0.1314371	8	0.2319693
3	3	0.1400042	7	0.1306027	2	0.23196931
0	9	0.17873287	9	0.18416516	0	0.23196606
6	4	0.1766925	6	0.15302294	2	0.23196927
1	1	0.18556814	6	0.16676721	7	0.23196931
5	5	0.1967892	4	0.13514502	3	0.23196909
2	2	0.21213655	3	0.15698127	5	0.23196924
8	8	0.23104581	4	0.19394062	0	0.23196831
2	6	0.1352052	6	0.15022022	4	0.23196927
5	5	0.22627197	4	0.12951642	3	0.2319687
3	5	0.13511983	4	0.2229688	2	0.23196927
0	0	0.22520152	4	0.12773375	2	0.23196927
8	8	0.14623915	9	0.23149735	9	0.2319693
8	8	0.20457083	4	0.17476301	4	0.2319688
8	8	0.23196778	9	0.23069838	9	0.2319693
6	6	0.23183689	6	0.20003472	2	0.23193935
5	3	0.19402684	4	0.15174246	7	0.23196849
8	8	0.23176338	4	0.1570328	4	0.23196927
1	1	0.23196927	6	0.20531067	6	0.23196931
9	9	0.23063618	9	0.19465971	1	0.23196931
8	8	0.23185617	4	0.15023486	3	0.23196924
1	1	0.19959953	9	0.13753471	9	0.23196921
3	2	0.17438921	6	0.16284302	4	0.23196149
6	6	0.21652345	6	0.22065097	3	0.23191853
0	3	0.16528691	6	0.14889367	7	0.23196931
8	8	0.23063762	9	0.13398477	4	0.23196931
7	7	0.22980964	6	0.20201203	6	0.23196931
5	5	0.17514016	6	0.22123045	3	0.23196909
3	3	0.19016114	6	0.18995155	6	0.23196916
1	1	0.22928189	2	0.12209471	8	0.2319693
8	8	0.2319564	9	0.22538432	0	0.23192617
1	1	0.23137549	4	0.16597867	9	0.2319693
4	7	0.15902436	3	0.13585956	2	0.23196931
