--- Evaluation Results ---
test acc on clean examples (%): 79.950
test acc on FGM adversarial examples (%): 17.790
test acc on PGD adversarial examples (%): 11.160

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	3	0.18502098	5	0.12622766	7	0.23194653
0	0	0.19115005	1	0.15380897	1	0.23196092
6	6	0.23101544	4	0.15709533	4	0.23196793
9	9	0.2154419	8	0.18197684	8	0.23196767
5	5	0.16126993	2	0.20688075	2	0.23196864
1	1	0.23182459	9	0.19467527	9	0.23196875
7	7	0.23160075	6	0.122530706	9	0.23166393
0	0	0.22970085	8	0.1667497	8	0.2319671
3	5	0.20734367	3	0.15908058	3	0.2318984
2	4	0.21579696	2	0.21929531	2	0.23196888
7	7	0.23158385	2	0.13784836	4	0.23196909
2	2	0.22954889	6	0.22994755	6	0.23196927
7	7	0.22996578	4	0.22263174	4	0.23196873
9	9	0.23141044	1	0.11727196	1	0.23195325
6	2	0.21550247	4	0.19105978	7	0.23176013
8	8	0.21780297	9	0.2287221	9	0.23196849
8	8	0.15813707	2	0.18195122	2	0.23196834
8	8	0.19281961	2	0.13927379	2	0.23196782
7	7	0.23196726	4	0.17449102	5	0.23193906
9	9	0.22311625	1	0.11841677	1	0.23195526
4	4	0.22479928	6	0.16707037	2	0.23194805
2	2	0.21186695	5	0.23105304	5	0.23196875
3	3	0.1798767	2	0.11331296	7	0.23187467
5	5	0.21385707	4	0.1297181	2	0.2318894
0	0	0.178394	3	0.17781815	3	0.2319676
0	0	0.13567683	8	0.14339735	8	0.2319693
2	2	0.2260761	6	0.23158045	6	0.23196921
8	8	0.21295199	0	0.2205612	0	0.2319456
1	1	0.2228006	2	0.17338158	9	0.23196688
8	8	0.22774372	2	0.13317905	0	0.22984815
2	2	0.18258907	6	0.23156478	6	0.23196927
0	0	0.21693993	2	0.14906861	2	0.23193265
7	7	0.18192735	5	0.13487005	5	0.231934
2	2	0.22362456	6	0.15453932	5	0.23107126
0	0	0.23012544	6	0.22157861	6	0.23196593
0	2	0.16006528	4	0.12399466	0	0.23165812
9	9	0.23150808	2	0.11629101	0	0.23155046
1	1	0.17839333	9	0.23186585	9	0.2319693
0	9	0.14263745	0	0.17541793	0	0.231967
5	2	0.2187595	6	0.14366716	5	0.23196308
1	1	0.23190446	0	0.1405931	8	0.15248795
5	5	0.1965427	3	0.23073152	3	0.23196898
0	0	0.22109745	8	0.2100622	8	0.2319693
3	3	0.18678945	2	0.17171913	2	0.2319611
5	4	0.11850301	5	0.14681748	5	0.23191993
0	0	0.23169868	4	0.22855225	4	0.23196806
2	6	0.12998226	2	0.20499401	2	0.23196927
0	0	0.22258252	2	0.15557611	2	0.2319365
5	5	0.2289075	2	0.21455777	2	0.2319666
3	6	0.22149354	3	0.19852981	5	0.23195325
7	7	0.23189005	2	0.16889043	5	0.23185527
4	4	0.14727086	6	0.13293941	2	0.23196885
1	1	0.23196863	8	0.13998227	9	0.2319649
4	4	0.23068616	8	0.15745838	8	0.23196883
2	2	0.23029616	6	0.18720706	6	0.23196901
5	3	0.1681896	6	0.14394301	5	0.23196736
1	1	0.23152648	3	0.1458962	3	0.23184627
5	6	0.20446962	4	0.19397524	2	0.23196885
2	2	0.23123325	6	0.12851474	7	0.23173004
0	0	0.22328846	8	0.1810124	8	0.2319693
7	7	0.23196135	4	0.2199871	4	0.23196924
2	2	0.23057657	6	0.21175161	6	0.23191534
2	2	0.21236558	4	0.20588464	4	0.23196799
1	1	0.23186663	9	0.22172962	9	0.2319693
8	8	0.23165816	9	0.21503645	9	0.23196892
5	0	0.16051409	2	0.16842502	2	0.23194653
3	6	0.15016934	2	0.11998103	5	0.23189859
5	5	0.2318556	2	0.11501112	2	0.2319607
3	3	0.15891363	5	0.19340825	5	0.23196906
0	1	0.14569312	9	0.21936004	9	0.23196903
6	6	0.14395723	4	0.17574558	4	0.23186731
1	1	0.23095702	2	0.19990857	5	0.23195392
5	5	0.22758472	3	0.2117483	3	0.23196496
2	2	0.22334541	4	0.19412197	5	0.23196739
8	8	0.23177452	0	0.17352544	0	0.23196839
2	4	0.1513044	6	0.1450046	2	0.2319691
5	5	0.19477691	3	0.2066399	3	0.23195896
3	5	0.1687882	2	0.20350212	2	0.23196885
0	0	0.23003316	2	0.22502102	2	0.23196927
8	8	0.22216205	9	0.13747719	9	0.23196901
8	0	0.21398567	8	0.19218348	8	0.2319693
8	8	0.23196536	8	0.22018932	1	0.23116943
6	6	0.2318737	6	0.15545128	2	0.23195772
5	5	0.146346	6	0.18323338	7	0.23196039
8	8	0.23185888	4	0.17746629	0	0.23156956
1	1	0.23196927	9	0.18326457	9	0.23189354
9	9	0.23157738	1	0.17716525	1	0.23181629
8	8	0.23156695	2	0.17423102	2	0.23196927
1	1	0.22982377	2	0.15536666	9	0.23196927
3	2	0.22869636	6	0.22546324	6	0.23196791
6	6	0.23193209	3	0.20068838	3	0.23196924
0	1	0.2208945	6	0.2042672	5	0.23196542
8	8	0.22990686	4	0.1920292	4	0.2319691
7	7	0.2094233	6	0.1287741	4	0.23196927
5	5	0.20932262	7	0.12651148	7	0.23196457
3	3	0.19128713	5	0.22268088	5	0.2319687
1	1	0.2306469	9	0.18812346	9	0.23196726
8	8	0.23190972	8	0.22286344	0	0.23195435
1	1	0.23159157	9	0.23057683	9	0.2319693
4	5	0.12261842	2	0.19368282	2	0.23196885
