--- Evaluation Results ---
test acc on clean examples (%): 79.050
test acc on FGM adversarial examples (%): 11.750
test acc on PGD adversarial examples (%): 7.230

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	3	0.17082277	6	0.21974452	6	0.23196931
0	0	0.16298354	2	0.17579149	9	0.2319693
6	6	0.21231985	2	0.20414267	2	0.23196921
9	9	0.23102474	4	0.17806178	6	0.23196931
5	5	0.20564213	6	0.22292449	6	0.23196931
1	1	0.23193628	2	0.16191928	9	0.2319693
7	7	0.22933786	9	0.1626822	6	0.23196931
0	0	0.21072076	4	0.14244664	6	0.23196895
3	5	0.14708582	4	0.16702701	4	0.23196901
2	7	0.1438755	2	0.19042456	4	0.23196931
7	7	0.23194638	6	0.1330596	4	0.23196927
2	2	0.22567639	6	0.1322696	6	0.23196931
7	7	0.19694687	9	0.2018338	6	0.23196931
9	9	0.23166811	6	0.17022017	6	0.23196931
6	2	0.19933388	6	0.22999093	6	0.23196931
8	8	0.20976795	3	0.13322768	9	0.23196927
8	8	0.18001345	3	0.15625452	0	0.23196664
8	8	0.21726917	6	0.14196904	9	0.23196921
7	7	0.23184991	6	0.17850508	4	0.23196931
9	9	0.2031846	2	0.15314692	6	0.23196931
4	4	0.216641	6	0.21323954	6	0.23196931
2	6	0.12650208	6	0.20393737	5	0.23196931
3	9	0.14881119	6	0.22130366	6	0.23196931
5	5	0.20368208	2	0.21626368	2	0.23196931
0	0	0.11919711	6	0.13382521	4	0.23196924
0	8	0.14488219	2	0.122963004	9	0.2319693
2	2	0.18445118	6	0.2251802	6	0.23196931
8	8	0.2310256	2	0.20911202	9	0.2319693
1	1	0.23003957	6	0.1819078	4	0.23196924
8	8	0.22489378	2	0.18868375	4	0.23196931
2	6	0.22299752	2	0.18121946	2	0.23196901
0	0	0.20718275	2	0.20671083	4	0.23196931
7	7	0.22492434	2	0.13293213	4	0.23196931
2	2	0.16975646	4	0.16031387	6	0.23196931
0	0	0.23176038	6	0.23092698	6	0.23196931
0	2	0.15696631	4	0.21434063	4	0.23196082
9	9	0.23195964	6	0.22629873	2	0.23196927
1	1	0.23195022	6	0.13136685	9	0.2319693
0	9	0.16751334	2	0.15729262	4	0.23196754
5	5	0.12337492	2	0.13128376	6	0.23196931
1	1	0.23182572	2	0.20729448	9	0.2319693
5	3	0.16007553	6	0.21988116	5	0.23193961
0	0	0.22652014	9	0.14845628	4	0.23196931
3	4	0.13257216	6	0.15487519	6	0.23196931
5	3	0.13900504	6	0.2314341	6	0.23196931
0	0	0.21972606	6	0.13430712	3	0.23196924
2	2	0.22745109	3	0.13037634	4	0.23196927
0	0	0.20847534	4	0.19208841	9	0.23196875
5	5	0.18815295	6	0.15247525	6	0.23196931
3	6	0.20366381	6	0.21807933	3	0.2319691
7	7	0.22879346	2	0.1470457	6	0.23196931
4	4	0.2207485	6	0.21431726	7	0.23196799
1	1	0.23196927	4	0.16694705	3	0.23196927
4	4	0.23151799	9	0.23158191	9	0.2319693
2	2	0.23075904	6	0.22920583	6	0.23196931
5	3	0.16585605	6	0.17486753	6	0.23196931
1	1	0.22516397	2	0.18753608	2	0.23196931
5	6	0.1755758	6	0.22693165	4	0.23196931
2	2	0.21693261	6	0.15327716	5	0.23196927
0	0	0.18791886	4	0.1272228	9	0.2319693
7	7	0.2306141	2	0.1434944	4	0.23196931
2	2	0.23019177	6	0.1705609	4	0.23184822
2	2	0.17408392	2	0.20261794	6	0.23196931
1	1	0.22888196	6	0.1337756	9	0.2319693
8	8	0.22457261	9	0.13156106	4	0.23196916
5	0	0.14751533	2	0.18081543	4	0.23196931
3	3	0.15506463	6	0.17887023	6	0.23196931
5	5	0.22970687	6	0.12193053	9	0.2319693
3	5	0.17304967	6	0.19343738	9	0.2319693
0	9	0.1810862	2	0.17477383	6	0.23196931
6	6	0.18079051	2	0.16484877	4	0.23196647
1	1	0.21436924	2	0.18059136	6	0.23196931
5	5	0.21486346	6	0.14629923	6	0.23196931
2	5	0.14602286	6	0.17980006	6	0.23196931
8	8	0.19771744	2	0.14335543	9	0.2319693
2	2	0.1843699	6	0.1603277	4	0.23196924
5	5	0.17861754	2	0.14157285	4	0.23196901
3	7	0.19652188	4	0.1600849	2	0.23196931
0	0	0.22870444	2	0.15238275	6	0.23196931
8	8	0.1779396	4	0.1579557	9	0.2319693
8	8	0.22519328	9	0.22356306	4	0.23196924
8	8	0.23196708	9	0.21626487	9	0.2319693
6	6	0.23195113	2	0.17440987	2	0.23196863
5	5	0.20213293	2	0.1943292	6	0.23196931
8	8	0.23152344	4	0.1855549	4	0.23196931
1	1	0.23196732	2	0.16854987	6	0.23196931
9	9	0.23167428	2	0.1316663	3	0.23196924
8	8	0.23122834	9	0.11780091	4	0.23196931
1	1	0.1941789	6	0.18856812	9	0.23196921
3	2	0.2209761	2	0.1764299	6	0.23196931
6	6	0.22830364	6	0.15461183	3	0.23196931
0	0	0.13815755	6	0.2085747	5	0.2319688
8	8	0.23097923	2	0.19475073	9	0.2319693
7	7	0.21666327	6	0.15010576	9	0.23196916
5	5	0.1750734	6	0.16950071	2	0.23196921
3	3	0.20410928	6	0.21212216	4	0.23196839
1	1	0.22380704	2	0.15774652	9	0.2319693
8	8	0.2319074	2	0.13687702	9	0.2319693
1	1	0.22222851	6	0.18015938	9	0.2319693
4	3	0.13324949	2	0.15966485	7	0.23196931
