--- Evaluation Results ---
test acc on clean examples (%): 78.360
test acc on FGM adversarial examples (%): 58.090
test acc on PGD adversarial examples (%): 49.690

--- Comparative Table (First 100 samples) ---
True Label	Clean Prediction	Clean Confidence	FGSM Prediction	FGSM Confidence	PGD Prediction	PGD Confidence
7	7	0.15988137	3	0.14677571	3	0.14525706
0	1	0.14114635	9	0.2024552	9	0.21758036
6	6	0.22687042	6	0.19666915	6	0.18936734
9	9	0.22892497	9	0.20673083	9	0.18469287
5	5	0.17005143	7	0.20665908	7	0.21326019
1	1	0.23175311	1	0.22747612	1	0.22575451
7	7	0.23166244	7	0.229595	7	0.2278224
0	0	0.22734661	0	0.15679237	8	0.15999617
3	5	0.15744504	3	0.14686789	3	0.15372361
2	4	0.16489367	7	0.20998701	7	0.22305997
7	7	0.2311044	7	0.2205615	7	0.21666808
2	2	0.22863115	2	0.19133261	2	0.1546841
7	7	0.2254742	7	0.14944611	4	0.16525336
9	9	0.23112103	9	0.21103027	9	0.19791023
6	2	0.16593343	3	0.16664097	3	0.1689544
8	4	0.16561435	8	0.12682912	8	0.13024579
8	8	0.17447816	0	0.15835251	0	0.15179504
8	8	0.1747132	0	0.14122775	0	0.1545014
7	7	0.23191743	7	0.23121195	7	0.23092017
9	9	0.2088991	7	0.17090802	7	0.18458192
4	4	0.22959523	4	0.19591855	4	0.14738417
2	6	0.16320491	5	0.13944066	5	0.15913352
3	4	0.17001392	3	0.12340537	9	0.12690654
5	5	0.20936073	5	0.15596446	5	0.13842757
0	0	0.12627275	2	0.12748085	2	0.13781634
0	9	0.15655565	0	0.14719492	0	0.17833862
2	2	0.16446067	6	0.1808537	6	0.21066414
8	0	0.16280808	8	0.20675725	8	0.22459099
1	1	0.23184735	1	0.23084214	1	0.23023796
8	8	0.18534662	4	0.14791617	4	0.17634036
2	6	0.19413911	2	0.1380321	2	0.15530539
0	0	0.20977844	8	0.21407995	8	0.22551319
7	7	0.22846486	7	0.18669268	7	0.1670316
2	4	0.1132326	2	0.12938444	2	0.13179402
0	0	0.23176728	0	0.23028274	0	0.2283634
0	2	0.21411048	2	0.19514759	2	0.1757047
9	9	0.23169023	9	0.22469477	9	0.22029386
1	1	0.23174134	1	0.22680774	1	0.22351362
0	0	0.16046157	9	0.21083021	9	0.2231188
5	5	0.13681583	2	0.13161571	2	0.1969638
1	1	0.23192422	1	0.23124157	1	0.23087887
5	5	0.18038276	3	0.15081614	3	0.15891413
0	0	0.21345806	8	0.17104246	8	0.2174137
3	3	0.18315245	5	0.13527255	5	0.14370921
5	6	0.16525443	4	0.15498473	4	0.16611771
0	0	0.21590711	0	0.15894274	0	0.14069995
2	7	0.13032335	2	0.22088219	2	0.22879995
0	0	0.21032839	0	0.18086159	0	0.15946329
5	5	0.22357568	5	0.20222105	5	0.18799615
3	6	0.14690776	3	0.17813168	3	0.18780626
7	7	0.22960588	7	0.20804814	7	0.19440001
4	4	0.22744797	4	0.18170145	4	0.1522684
1	1	0.23196316	1	0.23178577	1	0.23168683
4	4	0.22821443	4	0.20985505	4	0.1917943
2	2	0.13481042	5	0.12428684	5	0.12859851
5	3	0.14914033	5	0.18169455	5	0.19731797
1	1	0.2250158	1	0.1953522	1	0.17750831
5	4	0.1584682	5	0.17541659	5	0.1847689
2	2	0.22683108	2	0.19959378	2	0.17914504
0	0	0.2173168	8	0.2046205	8	0.22697826
7	7	0.23163071	7	0.22591074	7	0.22295792
2	2	0.19307107	7	0.17673977	7	0.19125271
2	4	0.14373787	7	0.15864134	7	0.17568415
1	1	0.2177738	1	0.14739917	9	0.16021055
8	8	0.23143291	8	0.20291574	8	0.15195565
5	0	0.14621866	5	0.13822208	5	0.14331943
3	2	0.12822923	3	0.13711199	3	0.1444908
5	5	0.23121603	5	0.22706029	5	0.22512846
3	5	0.14011917	3	0.1458017	3	0.14420007
0	9	0.14831676	0	0.22329229	0	0.22703369
6	2	0.17172967	5	0.11750523	7	0.12369348
1	1	0.21450077	1	0.1303371	9	0.11915317
5	5	0.23010817	5	0.22136062	5	0.21764573
2	5	0.1502968	2	0.20209543	2	0.21921308
8	8	0.14412193	0	0.15926641	0	0.16065183
2	3	0.15394068	2	0.13221686	2	0.18860506
5	5	0.22179796	5	0.19254659	5	0.18212172
3	5	0.13879722	2	0.16270989	2	0.18821672
0	0	0.22053516	0	0.17545724	0	0.14787291
8	0	0.20101804	0	0.13751999	8	0.17345564
8	8	0.19786017	0	0.15225117	0	0.19292785
8	8	0.23193748	8	0.23161745	8	0.23039588
6	6	0.23147087	6	0.22698179	6	0.22491309
5	5	0.18143633	3	0.16487588	3	0.17545317
8	8	0.23192191	8	0.23138383	8	0.23000939
1	1	0.23193055	1	0.23143363	1	0.23124713
9	9	0.23098926	9	0.22542648	9	0.22243206
8	8	0.2315044	8	0.1618077	2	0.1877387
1	1	0.16305241	9	0.22608405	9	0.22771496
3	2	0.16577902	6	0.19921947	6	0.20916389
6	6	0.22141075	3	0.15045743	3	0.17968431
0	5	0.16457067	1	0.12553729	1	0.15935814
8	8	0.22279558	8	0.13356476	0	0.15195611
7	7	0.22360401	7	0.13577522	4	0.120600305
5	5	0.18736242	5	0.14359151	3	0.15432853
3	3	0.17026483	5	0.17156316	5	0.18543373
1	1	0.2250335	1	0.14139383	1	0.12883008
8	8	0.23196423	8	0.23190019	8	0.23180665
1	1	0.22956158	9	0.20068564	9	0.2162652
4	2	0.13715442	7	0.16722398	7	0.18436196
